order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id,profit_ratio,profit_per_order,sales_per_customer,year,month
ORD-103454,2015-03-15,West,Colorado,Consumer,Office Supplies,1,0.05,72.66,10.99,C10611,0.1513,10.99,2645.82,2015,2015-03
ORD-103455,2016-01-31,East,North Carolina,Corporate,Office Supplies,4,0.0404,244.82,35.43,C10615,0.1447,35.43,2681.02,2016,2016-01
ORD-103456,2014-09-10,East,Massachusetts,Corporate,Furniture,4,0.065,537.82,73.55,C12261,0.1368,73.55,2444.44,2014,2014-09
ORD-103457,2014-12-08,West,Idaho,Consumer,Furniture,2,0.1178,194.93,30.01,C11672,0.154,30.01,2209.3,2014,2014-12
ORD-103458,2017-02-18,East,Florida,Consumer,Technology,2,0.2648,678.81,49.83,C12568,0.0734,49.83,1595.56,2017,2017-02
ORD-103459,2016-04-29,South,Arkansas,Corporate,Technology,3,0.0968,797.59,58.95,C12395,0.0739,58.95,938.85,2016,2016-04
ORD-103460,2015-05-12,East,North Carolina,Corporate,Furniture,2,0.0557,634.23,110.35,C13212,0.174,110.35,1302.08,2015,2015-05
ORD-103461,2017-04-03,South,Kentucky,Consumer,Furniture,2,0.0529,397.06,43.17,C13492,0.1087,43.17,3961.09,2017,2017-04
ORD-103462,2017-09-29,East,Massachusetts,Consumer,Office Supplies,1,0.013,32.9,4.38,C11914,0.1331,4.38,722.92,2017,2017-09
ORD-103463,2015-01-07,Central,Ohio,Consumer,Office Supplies,1,0.1065,56.7,2.24,C13062,0.0395,2.24,1749.25,2015,2015-01
ORD-103464,2016-09-23,West,Colorado,Corporate,Office Supplies,3,0.0849,113.14,17.63,C11250,0.1558,17.63,2512.32,2016,2016-09
ORD-103465,2015-09-11,East,Massachusetts,Consumer,Technology,5,0.0627,775.75,122.66,C12756,0.1581,122.66,2443.63,2015,2015-09
ORD-103466,2015-06-19,South,Arkansas,Home Office,Technology,6,0.088,1403.27,226.63,C13206,0.1615,226.63,2445.53,2015,2015-06
ORD-103467,2014-04-26,West,Utah,Corporate,Technology,2,0.3254,437.22,24.27,C12457,0.0555,24.27,2651.82,2014,2014-04
ORD-103468,2014-09-17,West,Utah,Corporate,Technology,1,0.156,248.15,23.11,C13807,0.0931,23.11,1708.1,2014,2014-09
ORD-103469,2016-10-05,Central,Iowa,Consumer,Technology,4,0.043,716.96,71.97,C10353,0.1004,71.97,1648.9,2016,2016-10
ORD-103470,2015-05-25,Central,Ohio,Consumer,Furniture,5,0.1056,751.27,76.69,C13049,0.1021,76.69,4271.85,2015,2015-05
ORD-103471,2017-08-09,South,Oklahoma,Corporate,Furniture,2,0.228,242.87,31.16,C13653,0.1283,31.16,3074.93,2017,2017-08
ORD-103472,2017-08-09,West,Idaho,Corporate,Furniture,3,0.0337,490.71,51.16,C13093,0.1043,51.16,1927.93,2017,2017-08
ORD-103473,2015-10-28,West,Idaho,Corporate,Furniture,3,0.1384,647.62,65.8,C13063,0.1016,65.8,2260.05,2015,2015-10
ORD-103474,2017-08-08,South,Alabama,Consumer,Technology,2,0.0785,319.93,51.48,C12906,0.1609,51.48,4247.74,2017,2017-08
ORD-103475,2015-06-18,West,Arizona,Consumer,Office Supplies,2,0.1022,105.37,16.58,C13312,0.1574,16.58,790.26,2015,2015-06
ORD-103476,2014-05-06,South,Arkansas,Corporate,Furniture,6,0.0862,1193.75,206.7,C11284,0.1732,206.7,3953.27,2014,2014-05
ORD-103477,2017-11-28,East,Massachusetts,Corporate,Furniture,4,0.0373,408.71,32.51,C11151,0.0795,32.51,1885.47,2017,2017-11
ORD-103478,2014-08-19,South,Louisiana,Corporate,Furniture,2,0.0762,351.82,-4.52,C10401,-0.0128,-4.52,3245.39,2014,2014-08
ORD-103479,2016-01-08,West,Idaho,Corporate,Technology,4,0.1275,624.47,51.68,C11170,0.0828,51.68,3658.34,2016,2016-01
ORD-103480,2015-02-01,West,Oregon,Corporate,Furniture,3,0.0416,395.72,41.1,C12967,0.1039,41.1,2443.3,2015,2015-02
ORD-103481,2017-03-18,West,Utah,Consumer,Furniture,4,0.0113,773.22,57.38,C10791,0.0742,57.38,2092.64,2017,2017-03
ORD-103482,2015-10-01,West,Oregon,Corporate,Technology,1,0.0253,266.86,-29.33,C10574,-0.1099,-29.33,2063.86,2015,2015-10
ORD-103483,2016-07-05,East,Massachusetts,Consumer,Furniture,3,0.0126,850.55,53.46,C12572,0.0629,53.46,1724.37,2016,2016-07
ORD-103484,2017-12-14,East,Pennsylvania,Consumer,Office Supplies,2,0.0598,112.73,16.95,C10742,0.1504,16.95,1299.09,2017,2017-12
ORD-103485,2016-03-03,Central,Kansas,Consumer,Technology,2,0.1063,280.69,-48.48,C11284,-0.1727,-48.48,3953.27,2016,2016-03
ORD-103486,2017-01-16,South,Louisiana,Consumer,Technology,3,0.0262,776.38,127.44,C11166,0.1641,127.44,2665.71,2017,2017-01
ORD-103487,2015-11-18,East,Pennsylvania,Consumer,Furniture,2,0.3118,477.1,30.02,C10118,0.0629,30.02,5166.46,2015,2015-11
ORD-103488,2015-06-25,West,Colorado,Consumer,Furniture,3,0.066,854.74,45.21,C13628,0.0529,45.21,4197.2,2015,2015-06
ORD-103489,2016-04-01,West,California,Corporate,Technology,2,0.0885,469.66,70.17,C11941,0.1494,70.17,1769.0,2016,2016-04
ORD-103490,2016-06-03,Central,Iowa,Consumer,Office Supplies,3,0.0258,103.15,17.51,C10413,0.1698,17.51,2984.66,2016,2016-06
ORD-103491,2017-02-26,West,Nevada,Consumer,Furniture,3,0.1475,879.98,25.0,C12378,0.0284,25.0,3220.66,2017,2017-02
ORD-103492,2017-01-18,East,Georgia,Consumer,Furniture,8,0.1703,1673.8,88.32,C13739,0.0528,88.32,2414.82,2017,2017-01
ORD-103493,2016-11-06,East,Massachusetts,Corporate,Technology,2,0.2332,538.44,69.19,C11162,0.1285,69.19,3279.57,2016,2016-11
ORD-103494,2014-08-08,South,Tennessee,Consumer,Furniture,5,0.1673,1102.82,97.83,C13489,0.0887,97.83,2593.09,2014,2014-08
ORD-103495,2015-01-14,Central,Iowa,Consumer,Furniture,5,0.1531,1580.25,114.29,C12746,0.0723,114.29,2793.43,2015,2015-01
ORD-103496,2017-10-29,South,Kentucky,Corporate,Technology,5,0.1228,745.45,160.71,C12360,0.2156,160.71,1331.33,2017,2017-10
ORD-103497,2014-03-12,East,Pennsylvania,Consumer,Furniture,3,0.0502,764.71,85.47,C10350,0.1118,85.47,5355.91,2014,2014-03
ORD-103498,2016-01-11,West,California,Corporate,Technology,3,0.0907,703.44,47.1,C10361,0.067,47.1,2552.14,2016,2016-01
ORD-103499,2014-06-29,West,Oregon,Consumer,Furniture,3,0.1318,614.56,75.6,C12427,0.123,75.6,1037.29,2014,2014-06
ORD-103500,2014-03-29,East,Pennsylvania,Corporate,Furniture,3,0.0124,502.83,11.05,C10060,0.022,11.05,2761.54,2014,2014-03
ORD-103501,2017-01-03,East,Georgia,Corporate,Office Supplies,2,0.1088,49.04,-5.58,C10505,-0.1138,-5.58,827.05,2017,2017-01
ORD-103502,2014-09-11,West,Oregon,Consumer,Furniture,3,0.1956,539.04,64.24,C10589,0.1192,64.24,2214.12,2014,2014-09
ORD-103503,2016-06-16,Central,Wisconsin,Consumer,Technology,2,0.0489,622.73,73.24,C11854,0.1176,73.24,1304.04,2016,2016-06
ORD-103504,2016-06-24,South,Tennessee,Consumer,Office Supplies,6,0.204,341.33,28.77,C12399,0.0843,28.77,460.1,2016,2016-06
ORD-103505,2015-04-24,West,Idaho,Consumer,Office Supplies,3,0.0787,107.74,4.14,C10271,0.0384,4.14,1500.73,2015,2015-04
ORD-103506,2016-08-13,South,South Carolina,Home Office,Office Supplies,2,0.0689,149.74,32.61,C10788,0.2178,32.61,1292.18,2016,2016-08
ORD-103507,2017-09-15,West,Oregon,Corporate,Office Supplies,3,0.1065,184.91,15.35,C12879,0.083,15.35,184.91,2017,2017-09
ORD-103508,2015-01-30,West,Utah,Corporate,Office Supplies,4,0.006,343.49,47.76,C10413,0.139,47.76,2984.66,2015,2015-01
ORD-103509,2017-12-26,East,New York,Consumer,Furniture,3,0.2041,346.49,20.06,C12916,0.0579,20.06,2185.01,2017,2017-12
ORD-103510,2016-01-26,East,Virginia,Corporate,Technology,5,0.1242,1016.89,180.74,C12785,0.1777,180.74,1124.65,2016,2016-01
ORD-103511,2016-08-25,South,Tennessee,Consumer,Technology,4,0.0635,954.35,121.49,C12989,0.1273,121.49,2055.03,2016,2016-08
ORD-103512,2015-12-28,West,Nevada,Consumer,Technology,2,0.0627,320.85,15.21,C10134,0.0474,15.21,601.28,2015,2015-12
ORD-103513,2015-03-21,Central,Ohio,Consumer,Office Supplies,5,0.1412,348.41,37.1,C10728,0.1065,37.1,1912.92,2015,2015-03
ORD-103514,2017-06-16,Central,Wisconsin,Corporate,Office Supplies,3,0.0855,268.67,45.25,C10351,0.1684,45.25,1667.72,2017,2017-06
ORD-103515,2015-10-09,West,Washington,Consumer,Furniture,4,0.053,547.66,33.87,C12241,0.0618,33.87,4717.74,2015,2015-10
ORD-103516,2017-09-02,East,Georgia,Consumer,Office Supplies,5,0.1867,428.31,32.19,C10408,0.0752,32.19,2770.37,2017,2017-09
ORD-103517,2016-09-25,Central,Illinois,Corporate,Office Supplies,1,0.1635,57.61,2.94,C12143,0.051,2.94,820.44,2016,2016-09
ORD-103518,2016-08-02,East,Florida,Home Office,Office Supplies,4,0.0258,313.31,51.13,C11525,0.1632,51.13,1343.52,2016,2016-08
ORD-103519,2017-06-15,East,Massachusetts,Consumer,Office Supplies,2,0.1012,133.73,-8.32,C12440,-0.0622,-8.32,133.73,2017,2017-06
ORD-103520,2014-04-22,Central,Kansas,Corporate,Furniture,4,0.2404,741.87,65.57,C11451,0.0884,65.57,4042.13,2014,2014-04
ORD-103521,2014-09-17,West,Arizona,Consumer,Office Supplies,2,0.063,141.78,41.12,C12246,0.29,41.12,1303.48,2014,2014-09
ORD-103522,2017-08-13,East,Massachusetts,Corporate,Office Supplies,2,0.0366,74.51,5.12,C12733,0.0687,5.12,2205.08,2017,2017-08
ORD-103523,2015-07-08,West,Washington,Home Office,Furniture,10,0.1131,1979.0,268.21,C13818,0.1355,268.21,5659.97,2015,2015-07
ORD-103524,2015-11-25,Central,Iowa,Consumer,Furniture,1,0.1803,194.38,11.86,C11539,0.061,11.86,1818.92,2015,2015-11
ORD-103525,2017-04-01,West,Arizona,Home Office,Technology,4,0.0493,690.32,83.55,C11441,0.121,83.55,964.45,2017,2017-04
ORD-103526,2017-12-17,South,Texas,Corporate,Furniture,3,0.1835,424.07,35.14,C11210,0.0829,35.14,958.85,2017,2017-12
ORD-103527,2015-12-30,West,Colorado,Consumer,Office Supplies,5,0.0891,245.26,54.17,C13657,0.2209,54.17,681.3,2015,2015-12
ORD-103528,2017-01-17,West,Idaho,Consumer,Office Supplies,3,0.4515,141.94,-4.5,C10282,-0.0317,-4.5,2107.02,2017,2017-01
ORD-103529,2016-10-08,East,Virginia,Consumer,Furniture,1,0.1054,193.16,-6.88,C10603,-0.0356,-6.88,1587.55,2016,2016-10
ORD-103530,2016-08-16,South,Arkansas,Corporate,Technology,1,0.0645,148.62,16.19,C10718,0.1089,16.19,518.22,2016,2016-08
ORD-103531,2015-10-20,South,South Carolina,Consumer,Technology,3,0.013,673.48,118.17,C10590,0.1755,118.17,3928.18,2015,2015-10
ORD-103532,2015-02-10,West,Oregon,Consumer,Technology,4,0.1473,363.48,16.35,C12826,0.045,16.35,1476.89,2015,2015-02
ORD-103533,2016-06-05,East,New Jersey,Consumer,Office Supplies,3,0.054,295.39,64.98,C12485,0.22,64.98,2057.93,2016,2016-06
ORD-103534,2017-10-01,East,New Jersey,Consumer,Office Supplies,4,0.0958,185.67,37.42,C12351,0.2015,37.42,421.17,2017,2017-10
ORD-103535,2017-03-17,Central,Missouri,Corporate,Office Supplies,3,0.0657,139.98,29.21,C13513,0.2087,29.21,2769.54,2017,2017-03
ORD-103536,2016-11-21,West,Utah,Consumer,Furniture,2,0.0927,250.6,27.93,C12248,0.1115,27.93,7175.94,2016,2016-11
ORD-103537,2016-02-17,Central,Wisconsin,Corporate,Office Supplies,5,0.0871,220.96,27.75,C10126,0.1256,27.75,4635.24,2016,2016-02
ORD-103538,2014-12-27,South,Oklahoma,Corporate,Furniture,2,0.0065,514.56,84.84,C10146,0.1649,84.84,777.05,2014,2014-12
ORD-103539,2014-06-06,West,Washington,Corporate,Technology,4,0.0995,916.85,73.56,C11191,0.0802,73.56,3001.79,2014,2014-06
ORD-103540,2016-03-30,West,California,Consumer,Furniture,1,0.2566,103.13,-0.68,C11601,-0.0066,-0.68,1964.64,2016,2016-03
ORD-103541,2014-05-07,West,Washington,Corporate,Technology,2,0.0663,493.52,67.69,C11935,0.1372,67.69,1567.09,2014,2014-05
ORD-103542,2014-05-07,West,Washington,Corporate,Office Supplies,2,0.1031,140.42,7.74,C10208,0.0551,7.74,1820.07,2014,2014-05
ORD-103543,2014-04-29,Central,Kansas,Corporate,Office Supplies,5,0.141,307.02,-37.02,C11655,-0.1206,-37.02,307.02,2014,2014-04
ORD-103544,2017-03-25,South,Oklahoma,Home Office,Furniture,5,0.0454,1583.79,140.53,C12617,0.0887,140.53,2443.8,2017,2017-03
ORD-103545,2016-05-14,West,Washington,Corporate,Office Supplies,1,0.0501,20.47,3.53,C11653,0.1724,3.53,1121.8,2016,2016-05
ORD-103546,2017-08-15,West,Idaho,Corporate,Office Supplies,2,0.1506,55.87,11.75,C10656,0.2103,11.75,2201.27,2017,2017-08
ORD-103547,2014-01-27,West,Nevada,Home Office,Technology,4,0.1618,949.19,177.44,C11155,0.1869,177.44,4991.28,2014,2014-01
ORD-103548,2014-06-26,South,Tennessee,Home Office,Furniture,2,0.0479,668.51,94.68,C12092,0.1416,94.68,3868.05,2014,2014-06
ORD-103549,2015-06-13,South,Tennessee,Consumer,Technology,3,0.0,667.01,89.58,C12321,0.1343,89.58,977.72,2015,2015-06
ORD-103550,2016-02-21,South,Arkansas,Consumer,Office Supplies,3,0.0016,245.47,27.36,C12962,0.1115,27.36,970.1,2016,2016-02
ORD-103551,2017-08-05,South,South Carolina,Consumer,Office Supplies,2,0.1822,197.44,18.14,C13221,0.0919,18.14,1426.35,2017,2017-08
ORD-103552,2014-12-27,South,South Carolina,Consumer,Furniture,6,0.0224,1716.75,265.89,C11732,0.1549,265.89,4959.3,2014,2014-12
ORD-103553,2016-09-04,West,California,Consumer,Furniture,3,0.0965,529.3,13.56,C10829,0.0256,13.56,529.3,2016,2016-09
ORD-103554,2016-03-02,East,New Jersey,Consumer,Office Supplies,2,0.1813,114.16,17.57,C11850,0.1539,17.57,943.78,2016,2016-03
ORD-103555,2016-09-20,South,South Carolina,Home Office,Office Supplies,3,0.339,140.89,23.94,C10253,0.1699,23.94,486.44,2016,2016-09
ORD-103556,2015-11-08,West,Nevada,Consumer,Office Supplies,5,0.0306,347.11,50.37,C10282,0.1451,50.37,2107.02,2015,2015-11
ORD-103557,2016-02-18,West,Nevada,Corporate,Furniture,3,0.0034,689.32,76.15,C11955,0.1105,76.15,1416.25,2016,2016-02
ORD-103558,2014-04-30,East,Florida,Consumer,Technology,3,0.0235,731.32,-66.49,C10980,-0.0909,-66.49,3049.07,2014,2014-04
ORD-103559,2016-06-26,East,Massachusetts,Consumer,Technology,3,0.1517,573.83,93.15,C11060,0.1623,93.15,1277.65,2016,2016-06
ORD-103560,2016-05-13,South,South Carolina,Consumer,Office Supplies,2,0.4452,68.14,3.23,C10616,0.0474,3.23,1689.4,2016,2016-05
ORD-103561,2017-02-20,Central,Iowa,Corporate,Office Supplies,1,0.0876,56.11,7.36,C12560,0.1312,7.36,2324.03,2017,2017-02
ORD-103562,2014-10-01,West,Colorado,Consumer,Office Supplies,3,0.0458,167.51,26.06,C12346,0.1556,26.06,1563.6,2014,2014-10
ORD-103563,2015-05-20,West,Arizona,Consumer,Furniture,4,0.1076,471.29,59.46,C12558,0.1262,59.46,1558.26,2015,2015-05
ORD-103564,2014-06-27,West,Nevada,Consumer,Technology,5,0.0288,2054.4,421.67,C12255,0.2053,421.67,3687.84,2014,2014-06
ORD-103565,2016-02-07,Central,Missouri,Consumer,Office Supplies,5,0.0743,204.74,32.83,C12092,0.1603,32.83,3868.05,2016,2016-02
ORD-103566,2014-04-02,East,North Carolina,Consumer,Office Supplies,2,0.1121,121.01,20.36,C11066,0.1683,20.36,229.59,2014,2014-04
ORD-103567,2017-04-29,West,Washington,Home Office,Technology,4,0.0473,519.39,35.76,C13501,0.0688,35.76,519.39,2017,2017-04
ORD-103568,2017-04-10,West,Washington,Corporate,Technology,1,0.0617,312.1,-8.59,C12356,-0.0275,-8.59,553.56,2017,2017-04
ORD-103569,2015-07-11,West,Colorado,Consumer,Furniture,4,0.1414,808.2,42.81,C11133,0.053,42.81,1457.2,2015,2015-07
ORD-103570,2015-03-10,Central,Iowa,Consumer,Furniture,4,0.1153,694.96,81.91,C10586,0.1179,81.91,2139.45,2015,2015-03
ORD-103571,2017-11-04,South,South Carolina,Corporate,Furniture,2,0.0306,406.5,-11.16,C12236,-0.0275,-11.16,5288.95,2017,2017-11
ORD-103572,2015-05-13,West,Idaho,Consumer,Technology,3,0.0531,695.95,62.41,C11583,0.0897,62.41,1337.82,2015,2015-05
ORD-103573,2016-04-08,West,Washington,Consumer,Furniture,3,0.0599,537.98,90.97,C10663,0.1691,90.97,2397.14,2016,2016-04
ORD-103574,2014-09-11,West,Utah,Consumer,Furniture,3,0.0199,593.63,73.52,C10351,0.1238,73.52,1667.72,2014,2014-09
ORD-103575,2016-01-02,South,Alabama,Home Office,Office Supplies,3,0.0724,159.79,26.06,C13900,0.1631,26.06,385.8,2016,2016-01
ORD-103576,2015-02-17,South,Louisiana,Consumer,Office Supplies,2,0.0803,238.17,49.76,C13913,0.2089,49.76,1362.65,2015,2015-02
ORD-103577,2015-12-18,Central,Wisconsin,Corporate,Furniture,5,0.1345,1485.78,50.81,C11793,0.0342,50.81,4592.45,2015,2015-12
ORD-103578,2016-09-09,East,Georgia,Consumer,Office Supplies,5,0.1135,399.93,133.8,C11842,0.3346,133.8,1588.75,2016,2016-09
ORD-103579,2014-10-01,South,Arkansas,Consumer,Furniture,2,0.2923,284.68,16.46,C11240,0.0578,16.46,1254.32,2014,2014-10
ORD-103580,2017-01-15,South,Texas,Consumer,Office Supplies,2,0.0,67.45,6.36,C10420,0.0943,6.36,1385.83,2017,2017-01
ORD-103581,2017-07-31,Central,Missouri,Consumer,Furniture,2,0.2153,367.58,0.8,C10022,0.0022,0.8,2416.26,2017,2017-07
ORD-103582,2015-11-27,South,Tennessee,Consumer,Furniture,5,0.0918,1666.23,26.76,C10579,0.0161,26.76,1738.44,2015,2015-11
ORD-103583,2017-04-18,East,Virginia,Home Office,Office Supplies,2,0.0738,85.98,14.03,C13617,0.1632,14.03,2619.95,2017,2017-04
ORD-103584,2014-08-11,West,Washington,Corporate,Office Supplies,7,0.05,579.2,151.45,C11443,0.2615,151.45,2577.1,2014,2014-08
ORD-103585,2014-11-20,West,Nevada,Corporate,Furniture,1,0.1177,242.38,36.02,C11803,0.1486,36.02,802.39,2014,2014-11
ORD-103586,2016-12-07,East,Florida,Consumer,Furniture,4,0.0527,1474.19,238.76,C11232,0.162,238.76,2287.11,2016,2016-12
ORD-103587,2017-09-28,Central,Illinois,Corporate,Furniture,3,0.1428,412.86,45.99,C13172,0.1114,45.99,3499.63,2017,2017-09
ORD-103588,2014-03-25,East,Virginia,Consumer,Technology,4,0.1641,1225.46,8.59,C11076,0.007,8.59,2677.06,2014,2014-03
ORD-103589,2016-05-02,West,Idaho,Home Office,Technology,1,0.0455,135.98,17.27,C11746,0.127,17.27,6338.76,2016,2016-05
ORD-103590,2017-11-11,Central,Ohio,Consumer,Office Supplies,6,0.1579,346.06,-74.64,C11955,-0.2157,-74.64,1416.25,2017,2017-11
ORD-103591,2014-07-30,West,Washington,Home Office,Office Supplies,2,0.2547,99.25,15.98,C12281,0.161,15.98,2657.45,2014,2014-07
ORD-103592,2015-01-07,West,Utah,Home Office,Furniture,3,0.1565,318.51,43.63,C10649,0.137,43.63,2139.0,2015,2015-01
ORD-103593,2017-07-01,South,Texas,Consumer,Technology,3,0.1196,300.07,46.42,C12298,0.1547,46.42,704.61,2017,2017-07
ORD-103594,2014-10-09,Central,Minnesota,Home Office,Office Supplies,3,0.0,177.42,34.37,C13332,0.1937,34.37,3119.62,2014,2014-10
ORD-103595,2015-08-22,East,New Jersey,Home Office,Office Supplies,3,0.1308,139.27,15.56,C12162,0.1117,15.56,3391.96,2015,2015-08
ORD-103596,2017-05-06,West,Utah,Consumer,Furniture,3,0.3392,699.93,-70.9,C13195,-0.1013,-70.9,2478.83,2017,2017-05
ORD-103597,2016-07-16,East,Virginia,Consumer,Furniture,3,0.2083,542.1,44.0,C12168,0.0812,44.0,1939.64,2016,2016-07
ORD-103598,2014-05-05,West,Colorado,Consumer,Office Supplies,2,0.2317,142.15,4.26,C11905,0.03,4.26,391.15,2014,2014-05
ORD-103599,2015-02-03,West,Oregon,Consumer,Office Supplies,2,0.0767,84.01,21.14,C10011,0.2516,21.14,462.56,2015,2015-02
ORD-103600,2016-09-20,East,Massachusetts,Corporate,Technology,2,0.2223,509.69,55.33,C11020,0.1086,55.33,3042.32,2016,2016-09
ORD-103601,2015-08-20,East,North Carolina,Consumer,Office Supplies,4,0.0124,257.25,50.13,C10139,0.1949,50.13,3264.43,2015,2015-08
ORD-103602,2017-12-05,East,Massachusetts,Home Office,Office Supplies,4,0.1378,113.79,8.87,C13633,0.078,8.87,1001.58,2017,2017-12
ORD-103603,2015-08-14,West,Nevada,Consumer,Technology,3,0.1145,636.84,27.39,C12575,0.043,27.39,1054.5,2015,2015-08
ORD-103604,2015-05-15,West,Oregon,Corporate,Technology,1,0.1388,236.45,18.07,C11148,0.0764,18.07,1924.34,2015,2015-05
ORD-103605,2016-04-19,West,Washington,Consumer,Furniture,1,0.0595,206.46,17.95,C11699,0.0869,17.95,2270.94,2016,2016-04
ORD-103606,2017-04-15,West,Utah,Consumer,Technology,1,0.2386,185.65,30.4,C12936,0.1637,30.4,2178.84,2017,2017-04
ORD-103607,2017-05-26,South,Texas,Consumer,Technology,2,0.2329,633.9,13.07,C12217,0.0206,13.07,2996.43,2017,2017-05
ORD-103608,2016-11-10,Central,Iowa,Consumer,Office Supplies,6,0.0412,205.08,40.38,C10230,0.1969,40.38,858.16,2016,2016-11
ORD-103609,2015-06-15,Central,Kansas,Consumer,Furniture,6,0.0412,2506.34,181.71,C12947,0.0725,181.71,3862.06,2015,2015-06
ORD-103610,2017-08-16,Central,Wisconsin,Consumer,Technology,1,0.117,258.98,31.15,C13515,0.1203,31.15,3125.88,2017,2017-08
ORD-103611,2017-08-25,East,New York,Consumer,Office Supplies,4,0.0863,231.56,27.75,C13040,0.1198,27.75,1500.81,2017,2017-08
ORD-103612,2017-06-09,South,Louisiana,Corporate,Technology,1,0.1453,229.69,31.88,C10983,0.1388,31.88,2160.5,2017,2017-06
ORD-103613,2017-11-12,West,Utah,Home Office,Office Supplies,2,0.0968,123.3,28.16,C13929,0.2284,28.16,1839.95,2017,2017-11
ORD-103614,2014-09-07,Central,Michigan,Corporate,Furniture,2,0.1007,284.12,-11.86,C13310,-0.0417,-11.86,2577.15,2014,2014-09
ORD-103615,2016-11-16,East,New Jersey,Consumer,Office Supplies,2,0.0245,87.86,20.74,C11317,0.2361,20.74,3464.86,2016,2016-11
ORD-103616,2014-01-16,East,New Jersey,Home Office,Office Supplies,3,0.1167,133.85,12.9,C12237,0.0964,12.9,2953.22,2014,2014-01
ORD-103617,2014-08-08,Central,Ohio,Home Office,Technology,1,0.1651,331.92,29.84,C10009,0.0899,29.84,1386.37,2014,2014-08
ORD-103618,2014-08-05,West,Washington,Consumer,Technology,3,0.0508,1041.55,50.49,C13968,0.0485,50.49,2594.46,2014,2014-08
ORD-103619,2017-02-08,South,Oklahoma,Consumer,Office Supplies,3,0.0189,336.91,54.59,C11561,0.162,54.59,1656.95,2017,2017-02
ORD-103620,2017-11-21,West,Idaho,Corporate,Office Supplies,4,0.2127,119.11,21.39,C10586,0.1796,21.39,2139.45,2017,2017-11
ORD-103621,2017-04-17,West,Nevada,Consumer,Office Supplies,3,0.1387,158.43,22.42,C12000,0.1415,22.42,1132.67,2017,2017-04
ORD-103622,2015-01-06,West,Oregon,Consumer,Furniture,2,0.0725,352.73,58.47,C11255,0.1658,58.47,1725.99,2015,2015-01
ORD-103623,2015-06-16,Central,Kansas,Consumer,Furniture,1,0.1822,313.32,38.39,C13899,0.1225,38.39,1290.77,2015,2015-06
ORD-103624,2014-04-13,Central,Illinois,Consumer,Office Supplies,3,0.308,104.64,1.52,C13937,0.0145,1.52,2260.16,2014,2014-04
ORD-103625,2017-01-22,Central,Wisconsin,Consumer,Office Supplies,2,0.2347,66.06,2.17,C10945,0.0328,2.17,1934.2,2017,2017-01
ORD-103626,2015-07-26,East,Florida,Corporate,Office Supplies,4,0.1069,208.13,28.21,C12800,0.1355,28.21,2716.6,2015,2015-07
ORD-103627,2017-12-19,West,Colorado,Consumer,Office Supplies,2,0.0196,95.84,22.14,C11685,0.231,22.14,997.05,2017,2017-12
ORD-103628,2016-08-22,East,Florida,Consumer,Office Supplies,3,0.0687,194.0,36.45,C10816,0.1879,36.45,823.2,2016,2016-08
ORD-103629,2017-07-10,East,Massachusetts,Corporate,Technology,2,0.0531,284.51,25.04,C12128,0.088,25.04,4984.42,2017,2017-07
ORD-103630,2016-12-24,South,Louisiana,Consumer,Office Supplies,3,0.2444,139.63,32.9,C13662,0.2356,32.9,1438.95,2016,2016-12
ORD-103631,2015-09-16,South,Oklahoma,Corporate,Technology,2,0.1933,587.12,50.11,C10567,0.0853,50.11,2240.05,2015,2015-09
ORD-103632,2016-01-02,Central,Iowa,Consumer,Furniture,3,0.0236,588.16,83.87,C12163,0.1426,83.87,1292.8,2016,2016-01
ORD-103633,2016-08-31,East,Pennsylvania,Corporate,Office Supplies,4,0.0966,247.66,59.73,C12851,0.2412,59.73,944.66,2016,2016-08
