listing_id,neighborhood,room_type,price_eur,minimum_nights,number_of_reviews,latitude,longitude,last_scraped
ATH-101062,Plaka,Private room,226.33,2,17,37.943299,23.689244,2025-01-15
ATH-101063,Gazi,Entire home/apt,49.11,7,17,37.967771,23.708987,2025-01-15
ATH-101064,Exarcheia,Entire home/apt,177.32,4,13,38.001489,23.746984,2025-01-15
ATH-101065,Monastiraki,Private room,237.13,2,19,37.954061,23.753021,2025-01-15
ATH-101066,Ilion,Private room,86.0,1,23,37.994329,23.758407,2025-01-15
ATH-101067,Gazi,Entire home/apt,172.76,2,24,37.991901,23.747011,2025-01-15
ATH-101068,Vyronas,Entire home/apt,62.32,7,22,37.981436,23.746706,2025-01-15
ATH-101069,Zografou,Private room,75.99,1,10,37.965481,23.699442,2025-01-15
ATH-101070,Monastiraki,Entire home/apt,116.1,1,19,37.979754,23.748941,2025-01-15
ATH-101071,Koukaki,Private room,95.72,7,13,37.978525,23.74804,2025-01-15
ATH-101072,,Private room,166.06,2,16,37.993888,23.771064,2025-01-15
ATH-101073,Kypseli,Entire home/apt,37.0,1,18,37.971336,23.70933,2025-01-15
ATH-101074,Neos Kosmos,Private room,41.91,2,20,37.948751,23.723288,2025-01-15
ATH-101075,Kallithea,Private room,58.99,1,24,37.983492,23.729493,2025-01-15
ATH-101076,Syntagma,Entire home/apt,143.07,1,16,38.00604,23.74564,2025-01-15
ATH-101077,Neos Kosmos,Entire home/apt,107.84,1,26,37.968734,23.738572,2025-01-15
ATH-101078,Vyronas,Entire home/apt,113.1,3,21,38.010692,23.756184,2025-01-15
ATH-101079,Psiri,Private room,164.5,3,19,38.005675,23.730416,2025-01-15
ATH-101080,Psiri,Entire home/apt,128.02,1,16,37.96233,23.720645,2025-01-15
ATH-101081,Syntagma,Entire home/apt,169.21,2,20,38.001638,23.700053,2025-01-15
ATH-101082,Monastiraki,Entire home/apt,216.24,1,20,38.005964,23.724559,2025-01-15
ATH-101083,Pangrati,Entire home/apt,127.86,3,12,37.948775,23.71,2025-01-15
ATH-101084,Kolonaki,Entire home/apt,159.89,1,15,37.991219,23.702683,2025-01-15
ATH-101085,Plaka,Private room,150.17,3,23,37.948845,23.737161,2025-01-15
ATH-101086,Monastiraki,Entire home/apt,118.1,10,20,37.966895,23.698815,2025-01-15
ATH-101087,Vyronas,Private room,125.5,1,19,38.015122,23.70273,2025-01-15
ATH-101088,Syntagma,Private room,109.66,3,14,38.010312,23.728881,2025-01-15
ATH-101089,Koukaki,Entire home/apt,105.6,2,21,37.986058,23.743941,2025-01-15
ATH-101090,Kypseli,Entire home/apt,51.04,2,21,37.972924,23.739634,2025-01-15
ATH-101091,Kallithea,Entire home/apt,62.68,2,12,37.989768,23.738122,2025-01-15
ATH-101092,Metaxourgeio,Entire home/apt,67.88,7,20,38.009796,23.717224,2025-01-15
ATH-101093,Metaxourgeio,Entire home/apt,81.75,4,12,37.971948,23.740768,2025-01-15
ATH-101094,Neos Kosmos,Private room,117.51,1,21,37.964022,23.727385,2025-01-15
ATH-101095,Kallithea,Entire home/apt,50.26,7,24,37.976505,23.761002,2025-01-15
ATH-101096,Plaka,Entire home/apt,143.66,2,11,37.993979,23.753389,2025-01-15
ATH-101097,Pangrati,Entire home/apt,55.98,1,10,37.977713,23.669296,2025-01-15
ATH-101098,Pangrati,Entire home/apt,64.49,2,13,37.982462,23.739967,2025-01-15
ATH-101099,Kolonaki,Private room,166.38,1,16,38.007557,23.677493,2025-01-15
ATH-101100,Kypseli,Entire home/apt,39.3,1,20,38.003322,23.727738,2025-01-15
ATH-101101,Kypseli,Entire home/apt,€69.72,7,17,37.967369,23.706959,2025-01-15
ATH-101102,Ilion,Entire home/apt,62.06,2,20,37.982109,23.735597,2025-01-15
ATH-101103,Syntagma,Private room,94.31,1,13,37.969969,23.729743,2025-01-15
ATH-101104,Psiri,Entire home/apt,143.39,5,26,37.975473,23.739898,2025-01-15
ATH-101105,Koukaki,Entire home/apt,96.5,7,28,37.944189,23.754523,2025-01-15
ATH-101106,Exarcheia,Entire home/apt,85.18,7,19,37.93947,23.723302,2025-01-15
ATH-101107,Ilion,Entire home/apt,44.73,1,23,37.993648,23.711539,2025-01-15
ATH-101108,Psiri,Entire home/apt,80.96,10,13,37.988671,23.728694,2025-01-15
ATH-101109,Ilion,Entire home/apt,61.44,5,18,37.978183,23.743268,2025-01-15
ATH-101110,Gazi,Entire home/apt,71.86,2,7,37.964704,23.756243,2025-01-15
ATH-101111,Exarcheia,Entire home/apt,76.47,4,18,37.987188,23.768514,2025-01-15
ATH-101112,Gazi,Private room,225.03,4,11,37.959604,23.723223,2025-01-15
ATH-101113,Koukaki,Entire home/apt,70.41,2,21,37.97685,23.7338,2025-01-15
ATH-101114,Metaxourgeio,Entire home/apt,89.26,2,29,38.019637,23.727604,2025-01-15
ATH-101115,Syntagma,Private room,117.19,2,16,37.978501,23.738475,2025-01-15
ATH-101116,Exarcheia,Entire home/apt,84.05,3,17,37.967881,23.690606,2025-01-15
ATH-101117,Plaka,Entire home/apt,167.34,5,13,37.974599,23.748515,2025-01-15
ATH-101118,Neos Kosmos,Entire home/apt,144.08,1,14,37.992684,23.715216,2025-01-15
ATH-101119,Vyronas,Entire home/apt,111.81,1,16,37.951258,23.702237,2025-01-15
ATH-101120,Koukaki,Entire home/apt,56.88,4,16,38.009588,23.711134,2025-01-15
ATH-101121,Pangrati,Entire home/apt,92.59,2,19,37.988504,23.740158,2025-01-15
ATH-101122,Syntagma,Private room,130.79,3,19,37.996274,23.749447,2025-01-15
ATH-101123,Neos Kosmos,Entire home/apt,43.59,1,20,37.963088,23.731926,2025-01-15
ATH-101124,Neos Kosmos,Entire home/apt,56.03,3,20,37.970949,23.737609,2025-01-15
ATH-101125,,Entire home/apt,50.6,7,16,38.033259,23.730332,2025-01-15
ATH-101126,Kypseli,Entire home/apt,69.82,5,14,37.993085,23.695266,2025-01-15
ATH-101127,Zografou,Entire home/apt,53.31,1,19,38.003228,23.7171,2025-01-15
ATH-101128,Kallithea,Entire home/apt,62.95,10,24,38.004822,23.738433,2025-01-15
ATH-101129,Pangrati,Entire home/apt,29.36,5,13,37.988153,23.704575,2025-01-15
ATH-101130,Gazi,Entire home/apt,104.33,1,15,37.966159,23.752163,2025-01-15
ATH-101131,Plaka,Shared room,233.62,3,19,37.985155,23.713526,2025-01-15
ATH-101132,Zografou,Entire home/apt,81.16,3,19,37.985076,23.765077,2025-01-15
ATH-101133,Monastiraki,Entire home/apt,105.9,10,17,37.985945,23.739267,2025-01-15
ATH-101134,Koukaki,Entire home/apt,203.34,1,18,37.978528,23.713722,2025-01-15
ATH-101135,Pangrati,Entire home/apt,109.01,1,14,37.996314,23.722292,2025-01-15
ATH-101136,Kypseli,Entire home/apt,60.04,5,18,37.957331,23.744162,2025-01-15
ATH-101137,Zografou,Private room,92.14,2,22,37.991636,23.736022,2025-01-15
ATH-101138,Gazi,Private room,74.99,1,19,37.982007,23.751045,2025-01-15
ATH-101139,Monastiraki,Entire home/apt,297.4,10,21,38.000206,23.751863,2025-01-15
ATH-101140,Pangrati,Entire home/apt,137.75,7,13,37.983688,23.688567,2025-01-15
ATH-101141,Monastiraki,Entire home/apt,83.13,1,17,37.949154,23.748501,2025-01-15
ATH-101142,Kypseli,Entire home/apt,78.97,2,15,37.968095,23.705036,2025-01-15
ATH-101143,Exarcheia,Entire home/apt,112.5,1,12,37.955762,23.75791,2025-01-15
ATH-101144,Plaka,Private room,151.27,2,13,37.995516,23.726354,2025-01-15
ATH-101145,Psiri,Private room,120.34,7,15,37.979428,23.716244,2025-01-15
ATH-101146,Kypseli,Entire home/apt,77.14,1,10,37.98897,23.75831,2025-01-15
ATH-101147,Syntagma,Private room,132.58,1,16,37.994499,23.716738,2025-01-15
ATH-101148,Exarcheia,Entire home/apt,173.06,4,13,37.98947,23.684172,2025-01-15
ATH-101149,Vyronas,Entire home/apt,46.79,2,14,37.96789,23.733693,2025-01-15
ATH-101150,Zografou,Entire home/apt,€82.89,1,18,37.964622,23.70255,2025-01-15
ATH-101151,Gazi,Entire home/apt,88.32,1,13,37.983474,23.708884,2025-01-15
ATH-101152,Ilion,Entire home/apt,51.06,5,22,37.98172,23.74284,2025-01-15
ATH-101153,Kallithea,Entire home/apt,119.18,4,29,37.996105,23.699362,2025-01-15
ATH-101154,Kypseli,Entire home/apt,73.57,2,13,37.972521,23.732137,2025-01-15
ATH-101155,Kypseli,Entire home/apt,90.58,1,16,37.978704,23.726586,2025-01-15
ATH-101156,Pangrati,Entire home/apt,87.2,7,15,37.968365,23.740545,2025-01-15
ATH-101157,Kolonaki,Private room,310.67,3,22,38.00714,23.741858,2025-01-15
ATH-101158,Monastiraki,Entire home/apt,161.28,2,20,37.967552,23.790047,2025-01-15
ATH-101159,Monastiraki,Entire home/apt,88.95,2,17,38.002009,23.702547,2025-01-15
ATH-101160,Syntagma,Entire home/apt,175.62,7,20,38.009363,23.684557,2025-01-15
ATH-101161,Plaka,Entire home/apt,117.04,1,16,37.97746,23.69826,2025-01-15
ATH-101162,Kypseli,Entire home/apt,61.33,2,15,37.976933,23.737473,2025-01-15
ATH-101163,Kypseli,Entire home/apt,90.84,1,22,37.965948,23.708633,2025-01-15
ATH-101164,Plaka,Entire home/apt,98.42,4,16,37.985462,23.728214,2025-01-15
ATH-101165,Neos Kosmos,Private room,75.27,2,17,37.981591,23.742323,2025-01-15
ATH-101166,Kallithea,Entire home/apt,98.76,1,13,38.030754,23.710373,2025-01-15
ATH-101167,Monastiraki,Entire home/apt,123.9,2,13,38.017418,23.728092,2025-01-15
ATH-101168,Monastiraki,Private room,49.9,7,23,37.974762,23.707718,2025-01-15
ATH-101169,Metaxourgeio,Private room,53.18,1,14,37.996723,23.74392,2025-01-15
ATH-101170,Koukaki,Entire home/apt,111.68,4,14,37.974014,23.757004,2025-01-15
ATH-101171,Gazi,Entire home/apt,92.14,1,16,38.001937,23.727092,2025-01-15
ATH-101172,Kolonaki,Entire home/apt,181.76,2,29,38.036405,23.756466,2025-01-15
ATH-101173,Neos Kosmos,Private room,€121.1,1,18,37.989085,23.699855,2025-01-15
ATH-101174,Plaka,Entire home/apt,233.94,1,25,37.955753,23.668427,2025-01-15
ATH-101175,Metaxourgeio,Entire home/apt,88.39,2,21,38.004421,23.722571,2025-01-15
ATH-101176,Zografou,Entire home/apt,54.81,5,26,37.992365,23.722678,2025-01-15
ATH-101177,Plaka,Entire home/apt,262.92,1,8,37.973163,23.727811,2025-01-15
ATH-101178,Koukaki,Private room,99.47,3,15,37.998798,23.701543,2025-01-15
ATH-101179,Metaxourgeio,Entire home/apt,90.34,2,27,38.010913,23.729042,2025-01-15
ATH-101180,Kypseli,Entire home/apt,97.38,3,29,37.957592,23.733617,2025-01-15
ATH-101181,Kallithea,Entire home/apt,71.65,7,20,37.955427,23.72195,2025-01-15
ATH-101182,,Entire home/apt,98.64,1,16,37.967768,23.700097,2025-01-15
ATH-101183,Exarcheia,Entire home/apt,78.43,2,19,38.00151,23.723614,2025-01-15
ATH-101184,Kypseli,Private room,104.59,7,24,37.986073,23.7196,2025-01-15
ATH-101185,Neos Kosmos,Private room,81.64,3,21,37.946964,23.715885,2025-01-15
ATH-101186,Metaxourgeio,Shared room,79.35,5,23,37.995463,23.749087,2025-01-15
ATH-101187,Exarcheia,Entire home/apt,59.2,1,25,38.01059,23.764732,2025-01-15
ATH-101188,Psiri,Private room,136.07,2,13,38.02768,23.732835,2025-01-15
ATH-101189,Kypseli,Entire home/apt,40.8,3,14,37.999301,23.745519,2025-01-15
ATH-101190,Neos Kosmos,Entire home/apt,118.15,1,28,37.969319,23.710006,2025-01-15
ATH-101191,Psiri,Private room,92.42,5,16,37.955852,23.736768,2025-01-15
ATH-101192,Koukaki,Private room,€69.26,5,16,38.032217,23.756037,2025-01-15
ATH-101193,Exarcheia,Private room,90.73,7,14,37.991605,23.744615,2025-01-15
ATH-101194,Ilion,Entire home/apt,76.56,1,15,38.012548,23.698347,2025-01-15
ATH-101195,Zografou,Entire home/apt,43.54,2,16,37.966281,23.736839,2025-01-15
ATH-101196,Kolonaki,Entire home/apt,201.42,1,16,37.984479,23.765142,2025-01-15
ATH-101197,Psiri,Entire home/apt,220.69,2,26,37.975134,23.723238,2025-01-15
ATH-101198,Kypseli,Entire home/apt,106.59,2,16,38.007839,23.740597,2025-01-15
ATH-101199,Kolonaki,Entire home/apt,111.0,3,23,38.012822,23.691469,2025-01-15
ATH-101200,Ilion,Entire home/apt,71.32,2,10,38.011823,23.693165,2025-01-15
ATH-101201,Metaxourgeio,Entire home/apt,61.12,1,13,37.946196,23.717569,2025-01-15
ATH-101202,Kypseli,Entire home/apt,57.19,1,17,37.975181,23.735614,2025-01-15
ATH-101203,Syntagma,Private room,90.21,7,15,37.982983,23.733591,2025-01-15
ATH-101204,Syntagma,Private room,64.79,2,12,37.99566,23.682609,2025-01-15
ATH-101205,Kolonaki,Entire home/apt,107.63,2,21,37.983815,23.744711,2025-01-15
ATH-101206,Ilion,Shared room,58.06,5,13,37.985059,23.735739,2025-01-15
ATH-101207,Ilion,Entire home/apt,49.1,1,17,38.002263,23.735564,2025-01-15
ATH-101208,Pangrati,Entire home/apt,69.23,3,15,37.997784,23.72525,2025-01-15
ATH-101209,Syntagma,Private room,118.36,3,17,37.998081,23.745143,2025-01-15
ATH-101210,Zografou,Entire home/apt,54.8,1,10,37.974617,23.716272,2025-01-15
ATH-101211,Metaxourgeio,Private room,90.19,4,22,37.978155,23.688102,2025-01-15
ATH-101212,Zografou,Entire home/apt,26.17,2,18,38.003323,23.699271,2025-01-15
ATH-101213,Kypseli,Entire home/apt,117.71,2,23,37.972552,23.724551,2025-01-15
ATH-101214,Vyronas,Entire home/apt,67.95,2,17,37.958206,23.728768,2025-01-15
ATH-101215,Zografou,Entire home/apt,68.45,4,15,37.967483,23.719767,2025-01-15
ATH-101216,Koukaki,Entire home/apt,139.59,7,22,38.001255,23.782977,2025-01-15
ATH-101217,Koukaki,Entire home/apt,75.36,2,13,37.98563,23.712531,2025-01-15
ATH-101218,Exarcheia,Entire home/apt,150.84,2,16,37.963547,23.706958,2025-01-15
ATH-101219,Zografou,Entire home/apt,67.58,1,19,37.970092,23.7108,2025-01-15
ATH-101220,Koukaki,Entire home/apt,122.43,7,24,37.979625,23.704599,2025-01-15
ATH-101221,Metaxourgeio,Entire home/apt,130.74,3,15,37.974912,23.713581,2025-01-15
ATH-101222,Syntagma,Private room,140.61,3,18,37.988999,23.718666,2025-01-15
ATH-101223,Ilion,Entire home/apt,100.17,3,17,37.957063,23.759513,2025-01-15
ATH-101224,Neos Kosmos,Entire home/apt,107.68,3,24,37.972865,23.73594,2025-01-15
ATH-101225,Neos Kosmos,Entire home/apt,82.98,1,22,38.006888,23.744478,2025-01-15
ATH-101226,Kypseli,Entire home/apt,43.44,7,12,37.991914,23.715388,2025-01-15
ATH-101227,Psiri,Entire home/apt,104.12,1,13,37.969612,23.733176,2025-01-15
ATH-101228,Kypseli,Entire home/apt,55.7,1,20,37.993027,23.657368,2025-01-15
ATH-101229,Kolonaki,Entire home/apt,251.56,5,13,37.994342,23.728622,2025-01-15
ATH-101230,Neos Kosmos,Entire home/apt,88.57,1,16,38.005768,23.754867,2025-01-15
ATH-101231,Pangrati,Entire home/apt,93.17,5,16,37.980936,23.73736,2025-01-15
ATH-101232,Ilion,Entire home/apt,73.5,1,7,37.981917,23.743968,2025-01-15
ATH-101233,Psiri,Private room,139.58,3,11,37.970705,23.764243,2025-01-15
ATH-101234,Syntagma,Entire home/apt,169.45,1,17,37.982505,23.729311,2025-01-15
ATH-101235,Ilion,Private room,43.52,3,17,37.977032,23.703628,2025-01-15
ATH-101236,Kallithea,Entire home/apt,66.0,1,10,37.982472,23.77875,2025-01-15
ATH-101237,Pangrati,Entire home/apt,818.56,7,12,37.95688,23.711226,2025-01-15
ATH-101238,Monastiraki,Entire home/apt,201.33,7,20,37.977498,23.72293,2025-01-15
ATH-101239,Neos Kosmos,Entire home/apt,106.32,1,21,37.970999,23.720959,2025-01-15
ATH-101240,Kypseli,Entire home/apt,43.81,7,24,37.992609,23.69945,2025-01-15
ATH-101241,Metaxourgeio,Entire home/apt,23.41,5,19,37.975362,23.733587,2025-01-15
ATH-101242,,Entire home/apt,70.96,3,19,37.993175,23.730388,2025-01-15
ATH-101243,Kypseli,Entire home/apt,42.62,1,25,37.977091,23.687516,2025-01-15
ATH-101244,Syntagma,Private room,147.31,4,17,38.006006,23.725201,2025-01-15
ATH-101245,Kypseli,Entire home/apt,54.17,2,19,37.977544,23.73608,2025-01-15
ATH-101246,,Entire home/apt,69.1,1,15,37.996232,23.752793,2025-01-15
ATH-101247,Exarcheia,Private room,86.82,3,20,37.980611,23.744279,2025-01-15
ATH-101248,Monastiraki,Private room,112.94,3,17,37.990051,23.713154,2025-01-15
ATH-101249,Exarcheia,Entire home/apt,130.85,1,12,37.956551,23.721541,2025-01-15
ATH-101250,Zografou,Entire home/apt,54.32,1,19,37.993474,23.748487,2025-01-15
ATH-101251,Kallithea,Entire home/apt,42.82,7,14,37.97544,23.751673,2025-01-15
ATH-101252,Monastiraki,Entire home/apt,137.5,1,22,37.971993,23.713453,2025-01-15
ATH-101253,Ilion,Entire home/apt,€86.97,1,19,38.005905,23.70867,2025-01-15
ATH-101254,Kallithea,Entire home/apt,92.6,10,25,37.992641,23.708145,2025-01-15
ATH-101255,Pangrati,Entire home/apt,€90.61,4,16,37.972041,23.761821,2025-01-15
ATH-101256,,Entire home/apt,96.04,1,14,37.96765,23.710861,2025-01-15
ATH-101257,Kallithea,Private room,72.38,1,23,37.992717,23.739138,2025-01-15
ATH-101258,Exarcheia,Entire home/apt,99.42,1,16,37.963548,23.716672,2025-01-15
ATH-101259,Psiri,Entire home/apt,174.4,4,13,37.947438,23.73272,2025-01-15
ATH-101260,Plaka,Private room,155.77,1,23,38.006643,23.73465,2025-01-15
ATH-101261,Kolonaki,Entire home/apt,120.34,2,18,37.954484,23.725995,2025-01-15
ATH-101262,Psiri,Entire home/apt,114.06,4,20,37.990206,23.768178,2025-01-15
ATH-101263,Gazi,Entire home/apt,98.4,1,19,38.014115,23.741395,2025-01-15
ATH-101264,Psiri,Entire home/apt,106.87,3,20,37.972201,23.709463,2025-01-15
ATH-101265,Kallithea,Entire home/apt,74.9,7,14,37.980819,23.732764,2025-01-15
ATH-101266,Zografou,Entire home/apt,63.55,3,22,38.0148,23.692555,2025-01-15
ATH-101267,Kallithea,Entire home/apt,47.97,3,14,37.97377,23.699569,2025-01-15
ATH-101268,Koukaki,Entire home/apt,132.4,1,16,38.002899,23.72949,2025-01-15
ATH-101269,Kallithea,Entire home/apt,68.5,7,27,37.977968,23.719691,2025-01-15
ATH-101270,Koukaki,Entire home/apt,129.0,1,21,37.9842,23.730837,2025-01-15
ATH-101271,Ilion,Entire home/apt,59.72,2,21,37.998939,23.71174,2025-01-15
ATH-101272,Koukaki,Private room,133.5,2,20,38.010439,23.709818,2025-01-15
ATH-101273,Neos Kosmos,Entire home/apt,223.84,1,14,37.973453,23.731875,2025-01-15
ATH-101274,Pangrati,Entire home/apt,110.06,2,9,37.962201,23.763939,2025-01-15
ATH-101275,Kypseli,Entire home/apt,34.86,10,22,37.997709,23.733113,2025-01-15
ATH-101276,Kallithea,Entire home/apt,45.61,1,21,37.957018,23.73923,2025-01-15
ATH-101277,Syntagma,Entire home/apt,84.77,3,15,37.977789,23.751301,2025-01-15
ATH-101278,Kypseli,Entire home/apt,74.05,1,17,37.986046,23.724361,2025-01-15
ATH-101279,Ilion,Entire home/apt,28.01,1,18,37.980473,23.693973,2025-01-15
ATH-101280,Zografou,Entire home/apt,130.24,4,19,38.01179,23.734498,2025-01-15
ATH-101281,Zografou,Private room,61.33,1,13,37.97848,23.697735,2025-01-15
ATH-101282,Neos Kosmos,Entire home/apt,108.34,10,19,37.990428,23.707398,2025-01-15
ATH-101283,Psiri,Entire home/apt,104.65,3,14,38.002795,23.727037,2025-01-15
ATH-101284,Monastiraki,Entire home/apt,133.35,3,18,38.00131,23.720292,2025-01-15
ATH-101285,Psiri,Private room,118.57,3,14,37.988388,23.737323,2025-01-15
ATH-101286,Kallithea,Entire home/apt,86.81,1,16,37.98587,23.749148,2025-01-15
ATH-101287,Kolonaki,Entire home/apt,195.15,2,18,37.960963,23.748323,2025-01-15
ATH-101288,Neos Kosmos,Entire home/apt,58.16,5,16,37.966501,23.719552,2025-01-15
ATH-101289,Exarcheia,Entire home/apt,123.02,2,27,37.982085,23.690161,2025-01-15
ATH-101290,Pangrati,Entire home/apt,85.22,2,16,37.96975,23.727137,2025-01-15
ATH-101291,Neos Kosmos,Entire home/apt,59.02,2,19,37.98891,23.733952,2025-01-15
ATH-101292,Vyronas,Private room,62.77,3,23,37.969873,23.695048,2025-01-15
ATH-101293,Kypseli,Entire home/apt,74.02,1,21,37.981457,23.71703,2025-01-15
ATH-101294,Kypseli,Entire home/apt,84.87,3,17,37.988639,23.702076,2025-01-15
ATH-101295,Kallithea,Entire home/apt,123.82,2,19,37.976904,23.733886,2025-01-15
ATH-101296,Pangrati,Entire home/apt,101.22,2,14,37.986582,23.737636,2025-01-15
ATH-101297,Koukaki,Private room,162.87,2,18,37.995219,23.705856,2025-01-15
ATH-101298,Psiri,Entire home/apt,83.59,3,10,37.983905,23.716087,2025-01-15
ATH-101299,Monastiraki,Entire home/apt,157.79,2,7,37.991408,23.735723,2025-01-15
ATH-101300,Kolonaki,Entire home/apt,170.84,2,16,37.949866,23.734752,2025-01-15
ATH-101301,Psiri,Entire home/apt,180.55,1,16,37.971755,23.739024,2025-01-15
ATH-101302,Zografou,Entire home/apt,58.03,4,23,38.000338,23.725981,2025-01-15
ATH-101303,Pangrati,Private room,100.64,2,24,37.994835,23.697843,2025-01-15
ATH-101304,Koukaki,Shared room,109.28,7,20,38.003385,23.732435,2025-01-15
ATH-101305,Kolonaki,Entire home/apt,153.13,10,11,37.969176,23.724636,2025-01-15
ATH-101306,Zografou,Entire home/apt,61.42,3,27,37.972897,23.694166,2025-01-15
ATH-101307,Ilion,Entire home/apt,74.44,2,22,37.980413,23.782475,2025-01-15
ATH-101308,Koukaki,Entire home/apt,67.88,2,23,37.969819,23.710557,2025-01-15
ATH-101309,Kypseli,Entire home/apt,58.22,1,21,37.986567,23.734251,2025-01-15
ATH-101310,Ilion,Entire home/apt,53.77,10,17,37.990884,23.76852,2025-01-15
ATH-101311,Exarcheia,Entire home/apt,183.35,1,20,37.956456,23.701003,2025-01-15
ATH-101312,Metaxourgeio,Entire home/apt,90.3,2,24,37.998235,23.78418,2025-01-15
ATH-101313,Zografou,Private room,109.25,7,24,37.981011,23.694324,2025-01-15
ATH-101314,Koukaki,Entire home/apt,146.12,2,10,37.982553,23.740728,2025-01-15
ATH-101315,Plaka,Private room,113.07,7,15,38.023777,23.729528,2025-01-15
ATH-101316,Monastiraki,Entire home/apt,174.61,4,17,37.961638,23.734508,2025-01-15
ATH-101317,Neos Kosmos,Entire home/apt,100.75,1,20,38.011884,23.751559,2025-01-15
ATH-101318,Kypseli,Entire home/apt,144.25,1,14,37.974491,23.695924,2025-01-15
ATH-101319,Zografou,Entire home/apt,113.47,1,18,37.963637,23.738754,2025-01-15
ATH-101320,Plaka,Entire home/apt,223.98,10,23,37.993609,23.681574,2025-01-15
ATH-101321,Koukaki,Entire home/apt,97.3,3,15,37.979965,23.7117,2025-01-15
ATH-101322,Syntagma,Entire home/apt,68.45,5,19,38.003236,23.754462,2025-01-15
ATH-101323,Neos Kosmos,Entire home/apt,139.03,1,14,37.95531,23.725852,2025-01-15
ATH-101324,Syntagma,Entire home/apt,181.18,2,14,37.987293,23.716417,2025-01-15
ATH-101325,Plaka,Entire home/apt,212.25,1,22,38.000745,23.721274,2025-01-15
ATH-101326,Monastiraki,Private room,109.61,3,19,37.983457,23.788825,2025-01-15
ATH-101327,Syntagma,Private room,108.87,10,14,37.97816,23.743839,2025-01-15
ATH-101328,Gazi,Entire home/apt,97.01,3,15,38.016846,23.73955,2025-01-15
ATH-101329,Ilion,Entire home/apt,67.89,1,13,37.983308,23.744188,2025-01-15
ATH-101330,Psiri,Entire home/apt,138.05,1,27,37.981204,23.755877,2025-01-15
ATH-101331,Koukaki,Entire home/apt,123.56,2,14,37.981453,23.766203,2025-01-15
ATH-101332,Zografou,Private room,57.76,1,16,38.000193,23.70219,2025-01-15
ATH-101333,Psiri,Private room,74.98,1,14,37.965468,23.725544,2025-01-15
ATH-101334,Neos Kosmos,Entire home/apt,68.53,3,19,37.968354,23.753102,2025-01-15
ATH-101335,Plaka,Entire home/apt,263.73,4,21,37.988099,23.743459,2025-01-15
ATH-101336,Plaka,Private room,153.42,2,15,38.006206,23.690292,2025-01-15
ATH-101337,Syntagma,Entire home/apt,146.48,1,17,37.99208,23.749262,2025-01-15
ATH-101338,Koukaki,Private room,147.17,1,11,38.023191,23.72425,2025-01-15
