Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-000888,2016-12-23 00:00:00,Central,IL,Consumer,Technology,Copiers,1,0.11,130.03,22.3
ORD-000889,2018-02-11 09:09:09,South,NC,Corporate,Technology,Phones,7,0.24,1447.46,149.76
ORD-000890,2017-12-12 12:54:20,Central,IN,Corporate,Office Supplies,Accessories,2,0.24,193.41,84.75
ORD-000891,2015-09-16 10:37:17,West,WA,Consumer,Office Supplies,Storage,2,0.11,589.55,128.95
ORD-000892,2014-02-11 18:56:42,South,FL,Corporate,Office Supplies,Binders,3,0.07,853.94,22.24
ORD-000893,2014-07-20 04:03:42,Central,WI,Consumer,Technology,Accessories,1,0.11,124.18,52.18
ORD-000894,2017-07-28 10:11:51,South,TN,Home Office,Furniture,Bookcases,4,0.03,1426.37,192.73
ORD-000895,2015-05-01 23:22:54,West,CO,Consumer,Technology,Accessories,2,0.12,252.71,-82.57
ORD-000896,2018-11-21 12:52:35,Central,WI,Corporate,Technology,Phones,3,0.19,398.41,-7.39
ORD-000897,2015-04-24 15:08:57,East,PA,Consumer,Furniture,Bookcases,4,0.03,26.67,79.49
ORD-000898,2018-04-12 12:18:51,Central,IL,Corporate,Furniture,Tables,2,0.16,560.44,169.41
ORD-000899,2018-09-06 10:12:23,Central,MO,Home Office,Technology,Accessories,4,0.26,1925.94,323.24
ORD-000900,2015-06-04 02:59:47,East,VA,Consumer,Technology,Phones,6,0.26,1945.4,173.95
ORD-000901,2014-09-11 00:44:52,Central,IL,Consumer,Technology,Copiers,2,0.02,834.72,29.18
ORD-000902,2018-03-13 11:57:45,West,AZ,Consumer,Office Supplies,Storage,3,0.29,20.0,89.36
ORD-000903,2015-05-26 22:37:51,West,AZ,Consumer,Office Supplies,Binders,3,0.17,952.82,173.35
ORD-000904,2014-08-04 09:21:02,East,VA,Consumer,Technology,Accessories,1,0.09,6.67,142.08
ORD-000905,2016-08-14 21:26:10,South,TX,Consumer,Office Supplies,Accessories,5,0.18,2038.97,211.21
ORD-000906,2016-07-10 13:08:13,West,WA,Consumer,Technology,Machines,1,0.0,6.67,-51.77
ORD-000907,2015-01-09 06:02:34,West,AZ,Consumer,Office Supplies,Accessories,3,0.11,774.6,159.05
ORD-000908,2014-05-30 18:48:49,South,GA,Consumer,Office Supplies,Storage,4,0.14,695.06,72.51
ORD-000909,2015-12-15 18:56:54,South,TX,Corporate,Office Supplies,Storage,4,0.06,1179.39,130.88
ORD-000910,2015-06-17 05:24:07,East,MA,Home Office,Office Supplies,Accessories,3,0.23,745.84,172.85
ORD-000911,2014-10-09 10:58:37,East,VA,Consumer,Office Supplies,Storage,2,0.22,112.96,-15.83
ORD-000912,2018-10-08 13:07:21,South,TN,Corporate,Office Supplies,Storage,3,0.08,1003.1,106.13
ORD-000913,2016-12-13 14:15:06,Central,IN,Corporate,Office Supplies,Binders,2,0.14,344.82,159.03
ORD-000914,2015-06-16 19:56:49,West,WA,Corporate,Technology,Phones,3,0.21,755.74,125.7
ORD-000915,2015-09-02 14:27:48,West,CO,Corporate,Technology,Copiers,1,0.2,6.67,100.24
ORD-000916,2015-11-15 23:13:53,South,FL,Corporate,Furniture,Furnishings,3,0.25,1209.34,52.55
ORD-000917,2016-11-20 13:53:08,East,MA,Corporate,Office Supplies,Storage,4,0.03,26.67,118.94
ORD-000918,2015-07-12 04:34:23,South,TN,Consumer,Office Supplies,Accessories,1,0.26,312.66,-89.25
ORD-000919,2014-10-28 20:46:30,South,GA,Home Office,Office Supplies,Storage,1,0.22,213.43,-46.1
ORD-000920,2017-03-19 05:27:49,South,GA,Corporate,Technology,Machines,3,0.13,20.0,-39.89
ORD-000921,2018-02-17 06:53:24,West,CO,Consumer,Office Supplies,Storage,2,0.23,283.82,21.3
ORD-000922,2015-09-02 19:20:08,East,MD,Corporate,Office Supplies,Accessories,2,0.08,417.48,106.5
ORD-000923,2016-12-25 13:36:03,East,MD,Corporate,Technology,Accessories,6,0.21,40.0,-17.77
ORD-000924,2016-06-08 08:21:58,South,GA,Corporate,Office Supplies,Storage,1,0.12,318.75,203.45
ORD-000925,2014-07-20 16:56:09,Central,OH,Home Office,Office Supplies,Accessories,3,0.07,488.25,-80.01
ORD-000926,2017-11-18 15:14:54,West,AZ,Consumer,Office Supplies,Accessories,1,0.19,161.62,52.48
ORD-000927,2016-04-05 08:01:00,South,GA,Consumer,Technology,Accessories,4,0.23,922.73,107.38
ORD-000928,2016-04-04 09:16:40,Central,IL,Home Office,Office Supplies,Paper,1,0.06,199.84,87.86
ORD-000929,2018-09-07 05:33:59,South,TN,Consumer,Office Supplies,Paper,3,0.21,912.94,143.05
ORD-000930,2015-09-03 06:55:48,Central,IL,Corporate,Technology,Phones,6,0.03,1692.59,187.31
ORD-000931,2015-12-21 12:48:09,West,CA,Consumer,Furniture,Furnishings,6,0.0,479.15,47.79
ORD-000932,2015-08-18 11:36:57,West,AZ,Corporate,Furniture,Tables,1,0.26,125.76,-31.67
ORD-000933,2018-01-27 19:22:53,South,FL,Corporate,Office Supplies,Accessories,3,0.19,259.23,-122.71
ORD-000934,2016-04-06 08:29:11,West,CO,Corporate,Office Supplies,Storage,4,0.23,771.41,102.24
ORD-000935,2015-07-28 14:58:00,East,MA,Corporate,Furniture,Tables,4,0.24,372.64,-93.7
ORD-000936,2015-02-12 23:59:22,South,TX,Consumer,Furniture,Chairs,1,0.1,238.93,-11.38
ORD-000937,2014-08-02 13:00:16,Central,MI,Home Office,Furniture,Chairs,3,0.13,442.71,99.67
ORD-000938,2016-10-01 11:22:57,East,MD,Consumer,Office Supplies,Storage,7,0.16,219.12,-19.61
ORD-000939,2018-03-12 18:42:08,Central,MI,Consumer,Office Supplies,Paper,6,0.18,40.0,-96.45
ORD-000940,2018-04-10 09:11:11,South,GA,Corporate,Office Supplies,Paper,1,0.3,128.59,21.56
ORD-000941,2014-03-08 21:17:41,East,VA,Corporate,Technology,Machines,1,0.27,37.77,-9.6
ORD-000942,2016-10-29 21:02:27,Central,MO,Corporate,Office Supplies,Storage,2,19%,81.97,62.87
ORD-000943,2018-09-10 04:07:10,Central,MI,Consumer,Office Supplies,Accessories,5,0.11,2147.37,263.24
ORD-000944,2018-06-20 13:12:24,West,AZ,Corporate,Technology,Copiers,7,0.15,1562.55,148.24
ORD-000945,2017-12-03 02:18:33,Central,OH,Corporate,Furniture,Bookcases,3,0.14,584.7,-4.74
ORD-000946,2018-01-10 03:33:29,East,VA,Consumer,Furniture,Tables,1,0.24,97.71,-25.28
ORD-000947,2015-12-05 16:50:05,East,VA,Corporate,Technology,Phones,3,0.11,1236.57,238.69
ORD-000948,2014-09-08 04:10:04,West,CO,Corporate,Furniture,Tables,4,0.16,26.67,61.07
ORD-000949,2014-02-02 00:30:07,South,TN,Corporate,Office Supplies,Accessories,3,0.36,20.0,75.12
ORD-000950,2018-01-24 07:35:48,South,TX,Corporate,Technology,Machines,5,0.13,536.19,129.03
ORD-000951,2018-10-27 10:31:52,Central,MO,Home Office,Technology,Copiers,6,20%,1985.36,246.59
ORD-000952,2018-08-10 14:35:53,Central,OH,Home Office,Technology,Phones,3,0.1,377.07,106.22
ORD-000953,2014-09-30 04:43:28,South,TN,Consumer,Furniture,Tables,4,0.04,876.01,125.45
ORD-000954,2014-04-09 04:00:42,East,VA,Consumer,Technology,Phones,2,0.19,826.01,143.9
ORD-000955,2016-03-17 22:15:50,West,CA,Consumer,Office Supplies,Storage,6,0.18,175.44,18.96
ORD-000956,2018-04-27 13:36:01,Central,MO,Consumer,Technology,Machines,8,0.12,53.33,-30.57
ORD-000957,2017-06-29 20:34:09,East,MA,Consumer,Technology,Phones,2,0.18,380.16,-27.19
ORD-000958,2018-05-29 14:00:43,South,GA,Corporate,Technology,Phones,4,0.09,740.06,89.39
ORD-000959,2014-07-08 15:53:31,West,WA,Consumer,Furniture,Tables,2,0.15,842.42,204.86
ORD-000960,2014-06-25 22:17:24,East,VA,Consumer,Furniture,Furnishings,3,0.16,1036.52,55.66
ORD-000961,2014-08-20 21:06:51,Central,MI,Consumer,Office Supplies,Paper,5,0.19,1018.52,58.63
ORD-000962,2017-02-02 21:10:38,East,VA,Consumer,Office Supplies,Binders,2,0.15,539.32,67.04
ORD-000963,2018-08-01 22:53:43,Central,WI,Consumer,Technology,Machines,1,0.05,282.47,181.26
ORD-000964,2018-01-30 04:29:07,West,CA,Corporate,Office Supplies,Binders,1,0.16,423.0,51.41
ORD-000965,2015-07-04 23:00:48,Central,WI,Consumer,Office Supplies,Paper,4,0.08,1441.08,102.53
ORD-000966,2014-01-27 14:36:07,East,PA,Consumer,Technology,Copiers,6,0.09,276.88,110.74
ORD-000967,2017-02-26 14:10:46,Central,MI,Corporate,Technology,Accessories,1,0.04,242.55,-27.97
ORD-000968,2015-07-12 09:51:11,East,MD,Home Office,Office Supplies,Paper,3,0.11,388.85,-30.98
ORD-000969,2018-05-10 16:15:34,East,MA,Consumer,Office Supplies,Storage,8,0.11,1395.43,361.53
ORD-000970,2018-12-06 00:39:30,East,PA,Home Office,Technology,Copiers,1,0.11,484.18,100.84
ORD-000971,2015-04-30 18:46:38,South,TN,Home Office,Furniture,Tables,4,0.25,1141.7,55.7
ORD-000972,2015-02-02 04:39:22,West,CA,Consumer,Technology,Machines,1,0.06,91.21,-104.78
ORD-000973,2018-08-08 13:28:44,West,AZ,Home Office,Office Supplies,Binders,5,0.1,33.33,-65.17
ORD-000974,2014-10-27 15:15:41,East,PA,Consumer,Office Supplies,Binders,3,0.16,477.68,178.68
ORD-000975,2014-10-31 07:33:42,Central,MI,Consumer,Office Supplies,Storage,4,0.0,1575.35,135.13
ORD-000976,2018-12-03 09:07:02,West,AZ,Home Office,Furniture,Chairs,2,0.16,652.61,-50.96
ORD-000977,2017-08-07 14:40:52,East,VA,Home Office,Furniture,Bookcases,3,0.14,163.83,-42.4
ORD-000978,2015-03-22 00:00:00,South,TX,Corporate,Technology,Phones,3,0.19,1611.21,94.29
ORD-000979,2015-02-24 09:13:13,East,VA,Consumer,Technology,Machines,9,0.08,1859.04,267.55
ORD-000980,2017-04-19 11:56:27,East,VA,Home Office,Office Supplies,Accessories,8,0.18,1294.62,167.45
ORD-000981,2017-07-07 05:34:28,Central,WI,Home Office,Technology,Phones,4,0.21,1646.91,200.46
ORD-000982,2017-11-04 01:15:18,South,NC,Corporate,Office Supplies,Paper,1,0.08,428.15,67.3
ORD-000983,2015-11-08 06:34:11,West,AZ,Consumer,Office Supplies,Accessories,3,0.13,872.09,150.95
ORD-000984,2014-01-15 09:10:57,East,PA,Consumer,Technology,Accessories,4,0.14,464.32,31.95
ORD-000985,2014-05-27 00:25:13,West,WA,Corporate,Office Supplies,Paper,1,0.24,248.67,88.33
ORD-000986,2016-08-30 20:30:00,South,TX,Consumer,Technology,Machines,4,0.12,265.18,68.37
ORD-000987,2014-02-12 08:58:23,South,FL,Home Office,Office Supplies,Paper,3,0.26,968.24,102.74
ORD-000988,2014-04-16 01:50:19,Central,WI,Consumer,Office Supplies,Binders,8,0.08,1235.26,183.44
ORD-000989,2015-10-22 07:25:39,South,FL,Corporate,Furniture,Bookcases,4,0.07,610.59,125.67
ORD-000990,2018-06-14 15:08:40,East,NY,Consumer,Technology,Machines,3,0.14,673.64,25.12
ORD-000991,2017-02-27 22:29:29,East,MA,Corporate,Office Supplies,Binders,7,0.31,192.92,129.62
ORD-000992,2014-12-29 03:20:57,West,CO,Consumer,Office Supplies,Accessories,1,0.16,320.9,-56.06
ORD-000993,2018-07-10 15:01:13,Central,IL,Corporate,Furniture,Bookcases,1,0.21,249.13,58.18
ORD-000994,2018-01-13 23:53:47,Central,IL,Corporate,Technology,Machines,1,0.31,299.25,107.69
ORD-000995,2018-03-17 15:19:19,East,NY,Consumer,Technology,Machines,6,0.07,1539.41,142.69
ORD-000996,2014-01-24 23:37:15,Central,IN,Corporate,Technology,Machines,1,0.17,569.12,128.9
ORD-000997,2015-06-25 14:27:53,South,FL,Consumer,Office Supplies,Storage,4,0.09,1529.6,138.28
ORD-000998,2015-12-13 22:30:49,West,WA,Consumer,Office Supplies,Storage,8,0.19,955.59,77.59
ORD-000999,2015-04-12 11:41:58,South,FL,Corporate,Office Supplies,Storage,4,0.14,244.55,-144.39
ORD-001000,2018-05-23 19:46:24,South,GA,Corporate,Office Supplies,Accessories,7,0.11,2316.07,264.57
ORD-001001,2017-02-02 06:16:18,West,CO,Corporate,Technology,Phones,3,0.07,577.32,111.2
ORD-001002,2018-09-03 16:17:55,East,NY,Consumer,Furniture,Chairs,8,0.09,1377.23,207.7
ORD-001003,2014-11-27 17:53:00,West,WA,Consumer,Office Supplies,Binders,4,0.2,641.7,
ORD-001004,2018-03-17 14:16:40,West,CA,Corporate,Technology,Copiers,4,0.2,1545.46,315.91
ORD-001005,2017-11-06 13:13:17,East,VA,Home Office,Furniture,Furnishings,4,0.15,1221.26,116.65
ORD-001006,2018-06-14 19:39:56,Central,IL,Consumer,Technology,Copiers,4,0.18,777.17,229.48
ORD-001007,2014-06-22 06:38:18,South,FL,Corporate,Technology,Accessories,2,0.07,921.62,254.98
ORD-001008,2015-11-06 02:52:03,West,CO,Corporate,Technology,Machines,3,0.11,856.01,106.33
ORD-001009,2016-12-28 16:50:04,central,MI,Consumer,Furniture,Furnishings,2,0.11,198.03,74.03
ORD-001010,2017-02-17 14:01:09,South,TX,Consumer,Office Supplies,Storage,6,0.08,1396.78,86.54
ORD-001011,2015-04-14 14:53:43,Central,WI,Consumer,Office Supplies,Binders,3,0.08,782.21,188.51
ORD-001012,2014-07-29 14:34:46,East,NY,Consumer,Technology,Accessories,4,9%,683.5,199.18
ORD-001013,2018-07-06 16:10:38,East,VA,Corporate,Technology,Accessories,1,0.09,291.2,27.86
ORD-001014,2015-05-26 14:11:39,South,GA,Home Office,Technology,Copiers,9,0.0,1695.21,242.91
ORD-001015,2014-04-12 14:36:09,Central,WI,Consumer,Office Supplies,Storage,3,0.27,20.0,21.27
ORD-001016,2015-01-09 18:55:42,West,WA,Home Office,Furniture,Tables,2,0.2,279.69,-113.31
ORD-001017,2017-03-13 12:05:58,East,MD,Consumer,Technology,Accessories,1,0.18,7.09,31.92
ORD-001018,2017-10-14 11:51:03,South,NC,Consumer,Furniture,Chairs,6,0.11,898.21,30.88
ORD-001019,2015-09-02 19:07:08,East,MD,Home Office,Technology,Accessories,2,0.1,650.29,13.84
ORD-001020,2017-03-04 01:36:42,East,MD,Consumer,Office Supplies,Accessories,2,0.13,951.22,31.15
ORD-001021,2015-09-15 07:45:27,West,AZ,Home Office,Technology,Copiers,2,0.23,13.33,-66.16
ORD-001022,2014-03-24 12:02:11,Central,OH,Consumer,Office Supplies,Binders,1,0.08,455.63,58.23
ORD-001023,2017-07-13 22:25:58,East,PA,Consumer,Office Supplies,Binders,4,0.2,206.29,54.21
ORD-001024,2014-02-06 19:57:14,East,VA,Home Office,Office Supplies,Binders,1,21%,34.19,-175.29
ORD-001025,2014-11-22 00:54:58,East,MD,Consumer,Furniture,Furnishings,2,0.19,220.05,146.21
ORD-001026,2017-03-25 16:12:00,South,GA,Consumer,Furniture,Tables,5,0.14,1412.15,-20.29
ORD-001027,2015-11-30 09:48:50,Central,WI,Consumer,Technology,Copiers,1,0.27,272.58,70.38
ORD-001028,2018-02-12 07:59:22,west,CA,Corporate,Technology,Copiers,1,0.16,594.25,129.14
ORD-001029,2014-04-07 21:56:39,Central,WI,Consumer,Furniture,Furnishings,2,0.25,254.7,36.34
ORD-001030,2016-09-14 18:35:53,Central,IN,Consumer,Furniture,Furnishings,4,0.13,988.81,236.52
ORD-001031,2018-11-09 00:00:00,Central,MI,Home Office,Technology,Phones,1,0.03,6.67,-129.13
ORD-001032,2015-05-28 18:18:02,Central,MI,Corporate,Technology,Phones,4,0.22,1145.67,173.71
ORD-001033,2016-12-27 21:53:51,West,WA,Home Office,Furniture,Furnishings,4,0.31,661.31,86.44
ORD-001034,2018-07-05 18:00:32,West,CO,Consumer,Furniture,Furnishings,3,0.12,627.77,-48.42
ORD-001035,2014-10-02 14:14:39,South,TN,Consumer,Office Supplies,Binders,7,0.1,986.14,158.48
ORD-001036,2016-05-24 04:49:04,West,WA,Consumer,Office Supplies,Paper,3,0.06,242.23,7.24
ORD-001037,2018-08-10 11:13:21,Central,MO,Home Office,Technology,Phones,3,0.11,188.54,86.97
ORD-001038,2017-12-03 21:42:05,West,CO,Corporate,Office Supplies,Paper,2,0.33,618.93,138.38
ORD-001039,2016-02-07 11:40:47,Central,IN,Corporate,Office Supplies,Storage,5,0.15,924.18,105.43
ORD-001040,2017-04-26 09:11:17,Central,IN,Home Office,Furniture,Bookcases,5,0.2,33.33,-39.28
ORD-001041,2017-09-29 21:27:57,East,VA,Corporate,Technology,Machines,1,0.21,96.68,111.3
ORD-001042,2017-02-23 03:38:50,East,VA,Consumer,Furniture,Tables,7,0.21,2595.94,111.43
ORD-001043,2015-03-01 08:25:37,South,FL,Corporate,Furniture,Chairs,3,0.15,608.66,82.86
ORD-001044,2017-02-22 02:46:56,South,TX,Corporate,Technology,Machines,6,0.0,219.42,88.33
ORD-001045,2017-03-23 17:24:54,Central,IN,Consumer,Office Supplies,Paper,1,0.27,202.02,66.63
ORD-001046,2017-08-22 15:59:15,Central,IN,Corporate,Office Supplies,Paper,3,0.23,20.0,176.39
ORD-001047,2018-09-08 15:40:14,Central,MO,Corporate,Office Supplies,Accessories,8,0.14,2327.8,173.86
ORD-001048,2017-12-10 09:20:20,West,AZ,Home Office,Furniture,Bookcases,1,0.12,272.74,18.14
ORD-001049,2015-02-22 23:16:09,West,CO,Home Office,Office Supplies,Binders,5,0.13,628.84,33.09
ORD-001050,2016-05-07 01:56:54,South,TX,Consumer,Technology,Machines,4,0.23,917.77,0.69
ORD-001051,2014-02-14 04:13:52,South,TX,Consumer,Furniture,Chairs,3,0.16,531.47,56.99
ORD-001052,2015-05-13 10:36:16,West,CO,Corporate,Office Supplies,Paper,8,0.15,2570.97,253.28
ORD-001053,2017-10-19 21:15:01,Central,WI,Corporate,Technology,Copiers,3,0.13,612.83,-54.41
ORD-001054,2016-02-02 06:31:01,East,MD,Consumer,Technology,Machines,3,0.15,882.03,154.51
ORD-001055,2016-11-30 13:29:08,East,VA,Consumer,Office Supplies,Accessories,3,0.13,863.03,15.83
ORD-001056,2017-10-04 04:12:40,Central,MI,Corporate,Technology,Machines,4,0.14,1129.77,96.15
ORD-001057,2017-05-14 10:21:33,South,GA,Consumer,Office Supplies,Storage,5,0.14,647.89,121.58
ORD-001058,2016-03-17 12:27:37,Central,MO,Consumer,Technology,Phones,3,0.18,20.0,43.75
ORD-001059,2016-08-11 07:48:54,South,TN,Consumer,Office Supplies,Binders,2,0.34,376.48,-46.69
ORD-001060,2017-02-16 00:43:00,Central,OH,Consumer,Technology,Accessories,1,0.2,165.64,106.24
ORD-001061,2016-07-04 13:46:38,South,NC,Consumer,Technology,Phones,2,0.09,977.4,148.8
ORD-001062,2017-05-18 19:37:35,Central,IL,Consumer,Office Supplies,Binders,3,0.15,371.48,46.03
ORD-001063,2017-12-01 21:46:27,East,MA,Corporate,Office Supplies,Accessories,3,0.3,648.95,106.33
ORD-001064,2015-06-07 21:32:27,West,WA,Corporate,Technology,Phones,3,0.21,1075.35,9.43
ORD-001065,2016-02-26 08:37:44,West,WA,Consumer,Furniture,Furnishings,6,0.12,2051.22,232.38
ORD-001066,2018-03-25 08:01:22,Central,MO,Consumer,Technology,Phones,2,0.22,492.47,82.77
ORD-001067,2016-09-21 00:31:24,South,GA,Home Office,Office Supplies,Storage,1,0.2,51.2,18.99
ORD-001068,2017-04-04 07:07:20,West,CA,Consumer,Office Supplies,Binders,3,0.14,321.67,151.89
ORD-001069,2015-08-21 00:22:47,East,MA,Corporate,Furniture,Tables,6,0.17,1942.14,45.26
ORD-001070,2016-09-07 00:33:33,South,TN,Corporate,Office Supplies,Binders,2,30%,13.33,0.24
ORD-001071,2017-10-03 02:58:30,Central,IN,Consumer,Technology,Machines,1,0.18,6.67,-66.21
ORD-001072,2015-05-25 18:27:11,West,AZ,Corporate,Furniture,Furnishings,1,0.26,82.23,81.18
ORD-001073,2016-10-01 14:22:00,West,WA,Home Office,Office Supplies,Binders,3,0.31,900.77,97.17
ORD-001074,2018-10-28 12:01:50,Central,IL,Consumer,Furniture,Tables,3,0.19,753.58,-38.8
ORD-001075,2017-11-06 04:15:36,Central,WI,Consumer,Furniture,Chairs,1,0.09,317.69,-14.74
ORD-001076,2014-02-01 16:48:13,West,WA,Home Office,Furniture,Tables,2,0.2,498.57,47.5
ORD-001077,2014-04-14 19:59:43,South,TX,Home Office,Office Supplies,Binders,5,0.19,1270.84,193.18
ORD-001078,2014-11-06 21:52:01,Central,OH,Consumer,Office Supplies,Paper,3,0.29,893.38,24.81
ORD-001079,2015-06-30 13:20:29,West,CO,Consumer,Office Supplies,Paper,4,0.03,530.8,45.2
ORD-001080,2016-05-15 21:45:42,East,VA,Consumer,Office Supplies,Storage,4,0.25,970.64,296.39
ORD-001081,2017-11-04 15:46:01,South,FL,Consumer,Furniture,Furnishings,6,0.1,1289.61,-80.6
ORD-001082,2014-12-11 05:38:50,South,NC,Home Office,Technology,Machines,3,0.19,1524.19,156.49
ORD-001083,2015-02-23 06:59:55,Central,IN,Home Office,Technology,Machines,6,0.09,916.56,235.77
ORD-001084,2016-05-15 14:18:49,South,TN,Home Office,Office Supplies,Paper,3,0.07,913.61,
ORD-001085,2014-11-18 16:59:00,Central,IN,Home Office,Office Supplies,Storage,1,0.0,67.55,-53.76
ORD-001086,2016-11-22 07:49:09,South,FL,Consumer,Office Supplies,Accessories,1,0.15,292.93,113.69
ORD-001087,2018-08-05 10:19:46,South,FL,Corporate,Technology,Copiers,1,0.2,433.26,-67.43
ORD-001088,2017-05-26 12:32:56,West,WA,Corporate,Office Supplies,Accessories,4,0.15,1470.12,181.27
ORD-001089,2017-08-12 13:43:34,West,CA,Consumer,Office Supplies,Binders,3,0.13,1689.91,67.92
ORD-001090,2015-11-28 08:58:15,West,CA,Home Office,Office Supplies,Accessories,4,0.14,358.28,50.66
ORD-001091,2016-04-25 08:44:57,West,AZ,Consumer,Technology,Accessories,3,0.11,852.56,128.09
ORD-001092,2016-08-09 18:46:06,South,GA,Consumer,Technology,Machines,6,0.18,40.0,38.68
ORD-001093,2017-01-26 17:20:44,South,GA,Corporate,Furniture,Chairs,4,0.33,26.67,69.33
ORD-001094,2017-01-19 03:49:10,Central,MI,Consumer,Office Supplies,Binders,3,0.16,583.9,270.0
ORD-001095,2018-04-18 13:44:20,East,MD,Consumer,Furniture,Bookcases,2,0.1,273.53,-61.78
ORD-001096,2017-02-26 04:33:31,Central,IL,Consumer,Technology,Phones,1,0.27,6.67,97.5
ORD-001097,2015-05-15 21:45:17,South,TX,Home Office,Office Supplies,Accessories,5,0.16,2112.04,
ORD-001098,2014-05-06 05:24:52,West,WA,Corporate,Office Supplies,Binders,4,0.1,1254.15,153.66
ORD-001099,2015-01-19 09:38:57,East,NY,Corporate,Technology,Machines,1,0.19,23.31,38.38
ORD-001100,2015-06-05 06:00:35,South,NC,Consumer,Furniture,Chairs,1,0.19,241.24,-69.75
ORD-001101,2016-12-02 21:31:10,Central,MO,Corporate,Office Supplies,Storage,3,0.17,280.65,94.39
ORD-001102,2015-09-02 12:26:37,South,GA,Home Office,Office Supplies,Storage,5,0.3,1155.76,-2.54
ORD-001103,2015-03-30 00:43:32,East,MA,Consumer,Office Supplies,Accessories,4,0.07,936.54,111.91
ORD-001104,2018-04-26 06:06:17,South,TX,Home Office,Furniture,Tables,3,0.05,819.89,19.61
ORD-001105,2015-05-08 01:16:55,West,WA,Corporate,Furniture,Tables,3,0.24,20.0,28.22
ORD-001106,2014-11-29 14:34:15,East,MA,Corporate,Furniture,Bookcases,9,0.0,1694.6,264.67
ORD-001107,2018-05-17 07:54:17,South,FL,Corporate,Office Supplies,Accessories,3,0.12,661.07,110.45
ORD-001108,2014-05-01 00:02:26,East,MD,Corporate,Furniture,Furnishings,1,0.15,288.87,64.19
ORD-001109,2014-06-11 10:58:57,Central,MO,Corporate,Office Supplies,Paper,8,0.34,2862.49,111.47
ORD-001110,2015-10-16 22:56:54,West,WA,Consumer,Office Supplies,Binders,7,0.15,603.91,166.79
ORD-001111,2016-08-19 16:33:04,West,AZ,Home Office,Technology,Copiers,5,0.18,780.44,-14.74
ORD-001112,2017-06-04 17:28:46,South,TX,Consumer,Office Supplies,Storage,5,0.21,966.79,95.12
ORD-001113,2015-11-18 10:56:34,East,VA,Consumer,Technology,Copiers,1,0.1,237.79,-73.47
ORD-001114,2017-03-14 22:44:53,East,PA,Consumer,Office Supplies,Storage,4,0.05,1071.01,103.17
ORD-001115,2017-01-23 07:35:58,East,NY,Consumer,Technology,Copiers,5,0.17,1778.15,85.35
ORD-001116,2017-05-19 11:12:19,East,PA,Home Office,Furniture,Bookcases,8,0.03,1598.11,
ORD-001117,2014-10-30 02:15:19,Central,IL,Corporate,Technology,Machines,5,0.16,291.6,138.08
ORD-001118,2018-08-16 23:14:43,South,TN,Consumer,Office Supplies,Paper,5,16%,1333.4,168.18
ORD-001119,2016-12-03 11:24:30,South,NC,Consumer,Technology,Phones,2,0.15,552.87,146.05
ORD-001120,2015-12-23 08:44:09,South,FL,Home Office,Office Supplies,Storage,6,0.24,40.0,-89.91
ORD-001121,2017-09-09 20:05:57,South,TN,Home Office,Technology,Phones,4,0.2,1900.87,352.28
ORD-001122,2016-06-05 21:53:34,East,MD,Consumer,Furniture,Chairs,6,0.2,101.23,3.34
ORD-001123,2015-12-27 13:03:36,East,NY,Corporate,Technology,Phones,2,0.34,86.07,-182.49
ORD-001124,2015-06-28 23:26:37,Central,IN,Consumer,Technology,Machines,2,0.07,13.33,-45.6
