order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id
ORD-102275,2017-08-25,South,Oklahoma,Consumer,Furniture,2,0.0575,360.06,21.46,C12566
ORD-102276,2016-11-18,East,Florida,Corporate,Technology,4,0.1047,1185.29,87.55,C12281
ORD-102277,2015-01-02,South,Arkansas,Home Office,Furniture,3,0.2033,623.8,39.04,C11984
ORD-102278,2017-11-20,West,California,Home Office,Office Supplies,2,0.0687,73.69,11.19,C11493
ORD-102279,2015-10-09,East,Massachusetts,Corporate,Office Supplies,3,0.0421,226.19,23.51,C10260
ORD-102280,2015-01-11,West,Colorado,Home Office,Furniture,2,0.055,422.48,61.72,C12644
ORD-102281,2014-08-28,East,Pennsylvania,Home Office,Technology,4,0.16,604.0,-51.44,C13021
ORD-102282,2016-03-18,West,Washington,Consumer,Office Supplies,3,0.0177,154.97,27.58,C10064
ORD-102283,2014-11-01,Central,Michigan,Corporate,Office Supplies,5,0.2543,361.95,-25.22,C13789
ORD-102284,2014-09-03,East,Georgia,Consumer,Office Supplies,1,0.0861,46.14,10.2,C13802
ORD-102285,2014-06-01,Central,Illinois,Consumer,Office Supplies,2,0.107,58.71,5.09,C13851
ORD-102286,2016-02-20,West,California,Corporate,Office Supplies,3,0.238,94.85,9.17,C10668
ORD-102287,2015-07-30,West,Washington,Corporate,Office Supplies,4,0.089,204.55,-28.91,C10582
ORD-102288,2015-02-04,Central,Wisconsin,Home Office,Furniture,4,0.2813,627.55,23.93,C12869
ORD-102289,2014-07-02,East,Pennsylvania,Corporate,Furniture,1,0.0345,194.26,-17.24,C10307
ORD-102290,2016-02-13,South,Alabama,Corporate,Office Supplies,4,0.2939,204.64,24.23,C10192
ORD-102291,2017-01-22,Central,Michigan,Corporate,Office Supplies,2,0.0366,74.97,4.63,C10995
ORD-102292,2017-04-07,South,Tennessee,Consumer,Office Supplies,2,0.4176,101.88,8.2,C13617
ORD-102293,2017-09-30,South,Alabama,Home Office,Office Supplies,3,0.1586,163.79,8.7,C12707
ORD-102294,2017-05-28,South,Kentucky,Consumer,Furniture,1,0.0807,203.2,10.73,C11932
ORD-102295,2016-03-12,Central,Minnesota,Consumer,Office Supplies,2,0.1155,83.29,14.21,C13848
ORD-102296,2016-02-13,East,Florida,Consumer,Furniture,1,0.0139,135.38,13.46,C11980
ORD-102297,2015-01-16,East,New York,Consumer,Technology,1,0.0371,210.57,-34.7,C12287
ORD-102298,2017-09-15,West,Washington,Corporate,Technology,7,0.0294,1047.08,155.4,C12661
ORD-102299,2014-12-26,West,Nevada,Consumer,Office Supplies,3,0.2579,229.71,38.88,C13380
ORD-102300,2014-03-03,West,Washington,Consumer,Technology,1,0.0438,211.28,20.18,C10794
ORD-102301,2017-04-07,West,Utah,Home Office,Office Supplies,4,0.1044,202.06,32.91,C10820
ORD-102302,2015-11-24,East,Virginia,Consumer,Office Supplies,2,0.0562,74.67,8.83,C11030
ORD-102303,2016-08-23,East,Georgia,Corporate,Furniture,3,0.0921,568.71,27.27,C10777
ORD-102304,2014-05-12,West,Arizona,Corporate,Office Supplies,4,0.0401,389.83,-58.53,C12933
ORD-102305,2014-04-14,Central,Wisconsin,Corporate,Office Supplies,4,0.0219,268.14,45.54,C11470
ORD-102306,2016-07-29,East,Massachusetts,Consumer,Furniture,5,0.0467,1111.42,111.83,C13359
ORD-102307,2017-02-09,Central,Michigan,Corporate,Office Supplies,2,0.2149,190.56,10.95,C10038
ORD-102308,2017-07-17,West,Colorado,Consumer,Office Supplies,6,0.3255,293.24,35.85,C11023
ORD-102309,2017-11-22,East,Georgia,Consumer,Office Supplies,3,0.1852,181.85,37.59,C11541
ORD-102310,2014-06-17,Central,Missouri,Consumer,Furniture,2,0.0781,609.28,78.69,C11512
ORD-102311,2015-12-06,South,Louisiana,Corporate,Furniture,2,0.239,171.63,-9.29,C13064
ORD-102312,2016-07-05,West,Colorado,Consumer,Furniture,1,0.1772,116.36,-3.91,C11677
ORD-102313,2017-01-02,West,Colorado,Consumer,Office Supplies,3,0.1686,130.02,16.42,C12292
ORD-102314,2017-02-22,West,Nevada,Consumer,Furniture,3,0.1397,705.88,26.88,C13781
ORD-102315,2014-02-21,Central,Minnesota,Corporate,Office Supplies,4,0.0573,141.06,14.71,C11367
ORD-102316,2015-11-17,South,Louisiana,Consumer,Furniture,2,0.0395,286.14,23.04,C13385
ORD-102317,2015-01-17,South,Oklahoma,Home Office,Technology,2,0.0044,753.25,135.49,C10739
ORD-102318,2015-04-27,East,North Carolina,Consumer,Furniture,3,0.3473,345.77,10.35,C11122
ORD-102319,2015-04-26,West,California,Home Office,Furniture,7,0.097,809.59,77.77,C13511
ORD-102320,2017-10-21,Central,Illinois,Consumer,Office Supplies,1,,52.97,9.29,C10643
ORD-102321,2015-10-13,West,Arizona,Corporate,Office Supplies,3,0.1079,199.5,24.78,C12771
ORD-102322,2017-06-08,West,Utah,Home Office,Technology,4,0.0301,540.68,-44.16,C13153
ORD-102323,2015-05-28,South,Arkansas,Corporate,Office Supplies,3,0.2097,259.57,82.13,C12575
ORD-102324,2016-07-22,Central,Illinois,Corporate,Furniture,4,0.0231,660.88,87.03,C13390
ORD-102325,2014-03-26,Central,Minnesota,Corporate,Office Supplies,5,0.2149,260.97,-12.92,C12390
ORD-102326,2016-06-10,West,Arizona,Corporate,Furniture,5,0.2929,881.6,22.33,C11721
ORD-102327,2014-06-25,East,Massachusetts,Consumer,Office Supplies,4,0.0213,199.27,40.58,C11755
ORD-102328,2017-08-22,East,Virginia,Corporate,Furniture,4,0.0195,446.3,70.07,C11419
ORD-102329,2014-08-28,Central,Minnesota,Consumer,Furniture,4,0.1704,1454.46,67.98,C10462
ORD-102330,2017-03-10,West,Nevada,Home Office,Office Supplies,5,0.1115,232.93,65.81,C11594
ORD-102331,2017-02-08,Central,Illinois,Consumer,Furniture,5,0.1811,1184.67,109.15,C11806
ORD-102332,2014-12-22,Central,Wisconsin,Corporate,Technology,1,0.1319,358.67,33.74,C11780
ORD-102333,2016-12-23,Central,Illinois,Consumer,Technology,2,0.0119,628.64,60.08,C13814
ORD-102334,2014-07-04,East,Pennsylvania,Consumer,Office Supplies,1,0.1677,39.26,8.27,C12421
ORD-102335,2017-11-12,Central,Missouri,Consumer,Office Supplies,4,0.0875,349.64,82.5,C12859
ORD-102336,2014-03-17,West,Utah,Home Office,Technology,1,0.1278,241.71,-15.23,C11324
ORD-102337,2017-11-08,South,Louisiana,Home Office,Furniture,3,0.064,421.58,27.88,C11266
ORD-102338,2016-02-10,West,Utah,Home Office,Office Supplies,4,0.0081,271.36,41.16,C12149
ORD-102339,2016-04-09,Central,Minnesota,Corporate,Office Supplies,4,0.1001,141.25,16.95,C10689
ORD-102340,2016-12-10,Central,Minnesota,Home Office,Office Supplies,6,0.1646,318.53,57.48,C11016
ORD-102341,2017-08-02,East,North Carolina,Consumer,Technology,1,0.0648,381.76,41.31,C11972
ORD-102342,2016-11-18,Central,Kansas,Consumer,Furniture,1,0.155,186.63,10.85,C12290
ORD-102343,2014-12-23,Central,Ohio,Consumer,Office Supplies,5,0.0762,383.64,65.01,C11315
ORD-102344,2016-10-10,West,Washington,Consumer,Office Supplies,2,0.2872,192.72,11.93,C13974
ORD-102345,2015-09-07,South,Louisiana,Corporate,Technology,2,0.0596,378.3,18.66,C11547
ORD-102346,2017-09-30,West,California,Consumer,Furniture,3,0.127,443.63,23.59,C11871
ORD-102347,2014-06-30,Central,Iowa,Consumer,Office Supplies,4,0.0595,233.36,48.02,C11545
ORD-102348,2016-03-16,West,Utah,Home Office,Furniture,5,0.1559,1028.31,112.66,C12016
ORD-102349,2015-08-17,South,Arkansas,Corporate,Office Supplies,6,0.1295,431.34,61.94,C13619
ORD-102350,2014-01-27,West,Arizona,Home Office,Office Supplies,1,0.1156,38.73,6.17,C10603
ORD-102351,2017-04-23,Central,Kansas,Corporate,Office Supplies,1,0.0708,58.27,-7.15,C12627
ORD-102352,2017-12-01,West,Nevada,Consumer,Office Supplies,4,0.068,281.82,26.59,C13768
ORD-102353,2016-03-19,West,Nevada,Home Office,Technology,3,0.0483,1103.52,141.86,C12024
ORD-102354,2014-08-21,East,Florida,Corporate,Technology,3,0.1624,861.85,120.43,C11123
ORD-102355,2016-05-18,South,Alabama,Corporate,Office Supplies,6,0.236,275.84,45.35,C12541
ORD-102356,2016-02-09,South,Texas,Consumer,Furniture,3,0.2749,531.88,-1.6,C10231
ORD-102357,2017-04-22,East,Virginia,Consumer,Technology,2,0.0094,694.26,115.98,C12627
ORD-102358,2014-01-04,South,Tennessee,Consumer,Technology,2,0.0919,559.35,26.44,C13733
ORD-102359,2015-08-15,East,Florida,Consumer,Office Supplies,6,0.0371,375.13,45.93,C12598
ORD-102360,2014-02-03,East,New York,Consumer,Technology,3,0.0307,319.34,63.88,C10759
ORD-102361,2014-07-05,West,Colorado,Home Office,Furniture,4,0.2356,484.15,39.89,C11053
ORD-102362,2014-12-26,West,Nevada,Consumer,Technology,2,0.0233,557.93,122.17,C13641
ORD-102363,2015-06-04,West,Idaho,Corporate,Technology,2,0.2375,1266.33,91.88,C11231
ORD-102364,2017-03-01,West,Nevada,Home Office,Furniture,2,0.0737,318.4,33.67,C11573
ORD-102365,2015-11-01,South,Texas,Home Office,Office Supplies,3,0.0892,154.73,27.4,C13304
ORD-102366,2017-11-08,East,New York,Corporate,Office Supplies,3,0.0634,181.34,,C12819
ORD-102367,2014-09-10,South,Alabama,Corporate,Office Supplies,3,0.0685,148.18,-34.54,C13534
ORD-102368,2014-10-30,West,Oregon,Corporate,Office Supplies,2,0.3095,85.55,16.68,C13830
ORD-102369,2014-01-29,West,Colorado,Consumer,Furniture,4,0.105,939.43,66.18,C12864
ORD-102370,2015-01-04,East,Florida,Consumer,Furniture,3,0.0536,733.7,32.76,C13563
ORD-102371,2017-11-03,Central,Kansas,Home Office,Technology,3,0.1011,845.3,101.84,C13840
ORD-102372,2017-03-19,East,Pennsylvania,Consumer,Furniture,2,0.0238,424.13,73.36,C12137
ORD-102373,2017-10-02,Central,Illinois,Home Office,Office Supplies,7,0.0993,262.61,44.86,C11918
ORD-102374,2015-06-30,West,Oregon,Corporate,Technology,2,0.2469,197.85,15.91,C13096
ORD-102375,2015-05-26,West,Idaho,Consumer,Office Supplies,5,0.0816,309.83,34.71,C12631
ORD-102376,2017-02-14,East,New Jersey,Home Office,Furniture,2,0.1095,342.19,-3.41,C11532
ORD-102377,2015-07-29,West,Oregon,Consumer,Office Supplies,5,0.0701,244.88,-21.25,C11121
ORD-102378,2015-09-26,Central,Illinois,Consumer,Furniture,3,0.0065,474.81,30.86,C12350
ORD-102379,2015-10-25,West,Oregon,Consumer,Office Supplies,4,0.0861,338.81,-51.57,C11742
ORD-102380,2017-08-18,South,Oklahoma,Home Office,Office Supplies,4,0.0699,240.91,32.64,C12147
ORD-102381,2017-04-27,East,New Jersey,Corporate,Furniture,3,0.1921,376.31,33.13,C10380
ORD-102382,2017-05-24,South,Tennessee,Consumer,Furniture,2,0.044,436.93,46.46,C11886
ORD-102383,2017-04-03,South,Kentucky,Consumer,Office Supplies,3,0.0199,216.81,55.51,C11887
ORD-102384,2014-01-11,South,Louisiana,Corporate,Technology,2,0.0245,292.18,39.61,C11551
ORD-102385,2017-09-10,Central,Wisconsin,Corporate,Furniture,6,0.1543,660.78,121.24,C11922
ORD-102386,2015-06-25,East,Florida,Consumer,Furniture,5,,728.88,56.32,C10051
ORD-102387,2015-10-31,South,Oklahoma,Corporate,Furniture,1,0.1341,114.46,2.55,C10281
ORD-102388,2014-03-06,West,Nevada,Home Office,Office Supplies,2,0.0698,108.16,29.14,C12857
ORD-102389,2015-04-26,East,Pennsylvania,Consumer,Office Supplies,5,0.1388,331.91,-46.0,C12925
ORD-102390,2015-10-20,Central,Missouri,Consumer,Office Supplies,2,0.2606,84.25,12.34,C12684
ORD-102391,2016-04-14,South,Arkansas,Consumer,Office Supplies,5,0.1503,253.63,47.28,C12194
ORD-102392,2017-04-17,East,New Jersey,Corporate,Office Supplies,1,0.068,52.25,,C12362
ORD-102393,2015-05-07,Central,Wisconsin,Corporate,Technology,2,0.2022,334.41,24.62,C12326
ORD-102394,2017-05-14,South,Oklahoma,Consumer,Office Supplies,2,0.0999,214.11,34.06,C12243
ORD-102395,2016-04-04,West,California,Consumer,Office Supplies,2,0.0323,79.21,20.62,C12270
ORD-102396,2017-01-15,South,Oklahoma,Consumer,Office Supplies,2,0.1679,86.06,14.67,C12539
ORD-102397,2015-04-18,West,Idaho,Consumer,Technology,5,0.274,1093.31,193.64,C10979
ORD-102398,2016-10-21,Central,Iowa,Consumer,Furniture,1,0.0403,153.11,19.95,C13365
ORD-102399,2017-07-15,West,Nevada,Corporate,Technology,4,0.0572,873.26,-89.32,C13252
ORD-102400,2016-09-23,East,North Carolina,Corporate,Office Supplies,6,0.0531,555.7,104.72,C12674
ORD-102401,2016-07-14,West,Arizona,Consumer,Furniture,4,0.2106,427.11,5.76,C13666
ORD-102402,2015-05-10,East,New Jersey,Consumer,Office Supplies,1,0.1153,48.2,8.98,C12037
ORD-102403,2015-08-17,Central,Missouri,Home Office,Office Supplies,3,0.0725,268.85,61.37,C12138
ORD-102404,2014-12-08,South,Tennessee,Consumer,Office Supplies,3,0.0299,107.79,17.28,C13216
ORD-102405,2016-03-24,South,Alabama,Corporate,Office Supplies,5,0.0904,329.73,63.09,C13438
ORD-102406,2017-10-22,South,Louisiana,Consumer,Furniture,3,0.2404,531.02,71.26,C11907
ORD-102407,2014-07-17,West,Washington,Consumer,Furniture,2,0.0579,285.96,14.87,C12087
ORD-102408,2017-03-25,South,Kentucky,Consumer,Office Supplies,5,0.3151,224.68,-48.32,C13127
ORD-102409,2015-09-22,Central,Minnesota,Corporate,Furniture,2,0.1989,342.1,29.9,C13490
ORD-102410,2017-05-17,West,Arizona,Corporate,Furniture,5,0.2895,1079.3,41.66,C10587
ORD-102411,2014-01-14,West,Nevada,Consumer,Office Supplies,6,0.1465,479.71,43.64,C13597
ORD-102412,2015-02-09,West,Idaho,Corporate,Technology,2,0.1026,921.24,90.25,C12121
ORD-102413,2014-11-09,West,Oregon,Consumer,Technology,3,0.0459,710.4,83.96,C10965
ORD-102414,2017-07-29,South,Kentucky,Consumer,Technology,1,0.0686,311.59,43.76,C13820
ORD-102415,2014-12-09,West,California,Corporate,Technology,4,0.0256,1145.89,148.5,C12352
ORD-102416,2016-08-01,Central,Iowa,Consumer,Office Supplies,6,0.0753,272.43,44.76,C12363
ORD-102417,2015-11-14,Central,Illinois,Corporate,Furniture,3,0.0344,958.36,100.23,C12265
ORD-102418,2015-07-29,Central,Minnesota,Home Office,Technology,3,0.1518,831.68,37.07,C11672
ORD-102419,2017-12-28,South,South Carolina,Consumer,Office Supplies,3,0.1117,83.32,-5.21,C10989
ORD-102420,2015-01-22,South,Arkansas,Corporate,Furniture,5,0.0556,1202.4,203.69,C13124
ORD-102421,2015-03-06,East,Pennsylvania,Corporate,Furniture,4,0.104,769.13,44.29,C13045
ORD-102422,2015-12-30,South,Louisiana,Consumer,Office Supplies,6,0.1986,343.19,53.64,C12039
ORD-102423,2014-04-06,South,Oklahoma,Corporate,Office Supplies,2,0.1308,82.12,-11.05,C12349
ORD-102424,2016-10-11,West,Utah,Consumer,Furniture,3,0.0403,585.2,50.45,C10516
ORD-102425,2016-11-22,South,Texas,Consumer,Furniture,2,0.278,1100.3,-50.94,C10245
ORD-102426,2017-07-06,South,Texas,Corporate,Office Supplies,3,0.2924,107.21,8.12,C13957
ORD-102427,2016-08-21,East,Pennsylvania,Consumer,Furniture,6,0.1215,799.63,79.52,C13549
ORD-102428,2014-01-25,South,South Carolina,Home Office,Furniture,2,0.1963,304.19,33.76,C10099
ORD-102429,2016-11-06,South,Kentucky,Consumer,Technology,3,0.0767,815.49,102.9,C10304
ORD-102430,2015-11-24,West,Washington,Home Office,Office Supplies,4,0.0195,197.57,7.07,C13691
ORD-102431,2016-01-11,East,Massachusetts,Corporate,Office Supplies,4,0.0453,168.04,30.56,C13299
ORD-102432,2016-11-06,South,Tennessee,Consumer,Furniture,2,0.0143,353.97,48.49,C10250
ORD-102433,2015-09-09,South,Alabama,Corporate,Furniture,1,0.0678,231.74,41.52,C12156
ORD-102434,2017-10-07,East,North Carolina,Corporate,Office Supplies,3,0.0884,87.27,14.65,C13861
ORD-102435,2016-12-04,South,Texas,Corporate,Office Supplies,4,0.1984,230.99,15.4,C13409
ORD-102436,2015-10-17,South,Louisiana,Consumer,Furniture,6,0.1968,1026.68,60.77,C12761
ORD-102437,2014-05-27,Central,Missouri,Corporate,Technology,2,0.1716,404.35,31.7,C10107
ORD-102438,2015-08-24,West,Oregon,Consumer,Furniture,2,0.1021,487.2,-45.05,C13631
ORD-102439,2015-10-13,South,Texas,Corporate,Office Supplies,3,0.0406,317.79,50.49,C12415
ORD-102440,2016-08-18,South,South Carolina,Consumer,Office Supplies,3,0.0435,123.33,19.71,C13512
ORD-102441,2017-01-20,West,Arizona,Corporate,Technology,1,0.0745,143.0,19.78,C10177
ORD-102442,2015-02-03,Central,Kansas,Corporate,Furniture,4,0.0975,805.45,48.13,C10794
ORD-102443,2016-03-16,West,Arizona,Consumer,Furniture,3,0.1123,577.1,-34.5,C12306
ORD-102444,2016-08-12,East,Georgia,Corporate,Furniture,2,0.1113,250.58,11.56,C11576
ORD-102445,2016-02-18,South,Oklahoma,Consumer,Furniture,3,0.1144,621.86,,C13325
ORD-102446,2014-10-06,South,Alabama,Corporate,Office Supplies,3,0.0667,201.76,15.86,C13828
ORD-102447,2016-01-28,South,Arkansas,Corporate,Office Supplies,1,0.0779,55.48,13.34,C11173
ORD-102448,2017-11-21,South,Tennessee,Consumer,Office Supplies,3,0.1147,220.01,41.05,C10005
ORD-102449,2016-06-23,West,Oregon,Consumer,Furniture,4,0.1438,1609.33,228.89,C10224
ORD-102450,2016-06-13,Central,Illinois,Corporate,Technology,4,0.0351,787.96,38.51,C10706
ORD-102451,2017-02-08,East,North Carolina,Consumer,Office Supplies,3,0.1502,124.83,-3.75,C10633
ORD-102452,2016-01-02,West,Arizona,Consumer,Furniture,3,0.043,636.45,-5.72,C11930
ORD-102453,2014-02-27,South,Oklahoma,Corporate,Furniture,2,0.1557,336.75,15.45,C10079
ORD-102454,2015-05-21,South,Alabama,Consumer,Technology,5,0.2445,1533.16,140.45,C11275
ORD-102455,2015-12-10,South,Arkansas,Consumer,Technology,4,0.2133,706.86,67.82,C10687
ORD-102456,2016-10-18,South,Louisiana,Consumer,Furniture,2,0.0445,426.49,18.07,C13138
ORD-102457,2014-05-23,West,Idaho,Corporate,Office Supplies,3,0.1306,142.31,16.93,C10710
ORD-102458,2014-04-17,South,Louisiana,Home Office,Furniture,2,0.2195,308.91,8.61,C11612
ORD-102459,2017-05-21,West,Colorado,Consumer,Technology,2,0.131,390.43,62.27,C12096
ORD-102460,2015-02-21,Central,Michigan,Corporate,Furniture,1,0.0465,349.34,34.68,C11786
ORD-102461,2014-02-17,West,Idaho,Corporate,Office Supplies,3,0.0162,190.65,-48.59,C12127
ORD-102462,2015-04-14,East,New Jersey,Consumer,Furniture,1,0.1515,211.46,27.91,C13020
ORD-102463,2014-10-10,East,Pennsylvania,Consumer,Office Supplies,2,0.0696,91.63,16.81,C12953
ORD-102464,2014-01-23,South,Kentucky,Corporate,Office Supplies,2,0.1202,88.03,7.13,C13235
ORD-102465,2015-03-14,South,Kentucky,Consumer,Office Supplies,4,0.0324,361.93,59.48,C13816
ORD-102466,2017-12-11,Central,Ohio,Home Office,Office Supplies,2,0.0533,100.96,-6.86,C10366
ORD-102467,2016-04-05,East,New Jersey,Corporate,Office Supplies,3,0.0217,279.87,52.18,C13816
ORD-102468,2017-12-07,East,Florida,Consumer,Technology,3,0.1745,351.16,71.21,C11644
ORD-102469,2017-11-02,Central,Wisconsin,Corporate,Technology,3,0.0483,668.64,136.67,C12793
ORD-102470,2015-12-01,West,Nevada,Consumer,Furniture,3,0.0159,1090.6,231.21,C12999
ORD-102471,2017-02-03,South,Alabama,Consumer,Furniture,3,0.0848,761.53,60.55,C11611
ORD-102472,2017-12-14,West,Utah,Consumer,Office Supplies,1,0.0681,79.0,12.96,C10508
ORD-102473,2015-02-24,Central,Iowa,Corporate,Office Supplies,4,0.1379,310.15,77.2,C11494
ORD-102474,2015-04-27,West,Utah,Consumer,Office Supplies,2,0.1155,150.99,29.39,C10373
ORD-102475,2015-09-12,West,Idaho,Consumer,Technology,5,0.1461,941.12,142.67,C11332
ORD-102476,2017-07-13,South,Kentucky,Consumer,Office Supplies,2,0.1146,97.28,20.45,C11318
ORD-102477,2016-04-25,Central,Illinois,Consumer,Office Supplies,2,0.1136,123.47,-20.47,C11981
ORD-102478,2015-01-05,South,Louisiana,Home Office,Furniture,2,0.0197,329.62,28.16,C12535
ORD-102479,2016-09-11,Central,Iowa,Corporate,Office Supplies,2,0.186,106.82,15.04,C12993
ORD-102480,2014-03-28,Central,Illinois,Consumer,Furniture,1,0.0638,137.48,18.99,C13015
ORD-102481,2014-07-13,West,Idaho,Consumer,Office Supplies,3,0.1377,151.7,32.97,C12370
ORD-102482,2015-11-11,West,California,Corporate,Office Supplies,4,0.1434,182.17,-49.65,C10266
ORD-102483,2017-05-10,Central,Kansas,Home Office,Office Supplies,2,0.1474,110.33,-8.23,C12298
ORD-102484,2016-06-17,West,Idaho,Corporate,Office Supplies,4,0.2726,163.94,5.75,C12286
ORD-102485,2016-05-17,Central,Illinois,Consumer,Technology,3,0.0236,709.2,87.12,C11395
ORD-102486,2017-06-13,West,Arizona,Corporate,Office Supplies,2,0.165,176.92,-12.38,C11326
ORD-102487,2016-07-26,East,Virginia,Consumer,Furniture,4,0.1342,461.34,52.51,C10459
ORD-102488,2016-10-25,West,Colorado,Corporate,Furniture,6,0.0939,1257.49,195.15,C12693
ORD-102489,2015-01-04,East,Massachusetts,Home Office,Furniture,4,0.1592,988.35,-136.91,C12458
ORD-102490,2016-09-30,Central,Michigan,Corporate,Furniture,3,0.0639,696.26,-0.75,C12193
ORD-102491,2017-12-29,West,Colorado,Corporate,Technology,4,0.1267,823.91,114.36,C13247
ORD-102492,2014-03-15,Central,Iowa,Home Office,Office Supplies,1,0.1182,51.42,5.59,C10981
ORD-102493,2014-02-19,South,Alabama,Corporate,Furniture,4,0.0429,671.42,69.52,C12837
ORD-102494,2017-06-05,East,Massachusetts,Consumer,Furniture,2,0.2822,530.69,16.96,C13782
ORD-102495,2017-01-31,East,Pennsylvania,Home Office,Furniture,3,0.0537,945.78,62.5,C12669
ORD-102496,2016-07-16,Central,Illinois,Corporate,Furniture,4,0.0438,1105.38,-0.82,C12765
ORD-102497,2015-11-15,West,Utah,Consumer,Office Supplies,2,0.076,61.54,12.33,C12826
ORD-102498,2014-06-16,South,Alabama,Corporate,Office Supplies,3,0.1138,139.55,18.77,C11762
ORD-102499,2014-01-17,Central,Iowa,Home Office,Office Supplies,3,0.2207,174.43,12.03,C13993
ORD-102500,2014-09-05,South,Alabama,Consumer,Technology,5,0.1513,954.57,115.01,C12535
ORD-102501,2014-11-01,West,Nevada,Consumer,Furniture,3,0.368,559.07,10.07,C10613
ORD-102502,2014-05-01,Central,Michigan,Consumer,Office Supplies,2,0.1335,137.4,27.28,C11396
ORD-102503,2017-10-11,East,Virginia,Home Office,Office Supplies,4,0.0302,460.67,118.87,C12386
ORD-102504,2014-11-26,East,Florida,Consumer,Office Supplies,2,0.0089,97.0,19.85,C10567
ORD-102505,2015-01-10,South,Texas,Consumer,Office Supplies,2,0.0935,114.82,18.56,C10292
ORD-102506,2014-10-11,South,Arkansas,Corporate,Furniture,3,0.0487,500.35,54.84,C11537
ORD-102507,2014-05-08,East,New York,Consumer,Furniture,3,0.21,388.83,49.83,C11607
ORD-102508,2014-07-24,South,Alabama,Consumer,Office Supplies,4,0.0714,258.79,41.03,C10331
ORD-102509,2014-12-26,South,Arkansas,Corporate,Office Supplies,3,0.0239,164.09,-44.9,C10759
ORD-102510,2017-05-21,Central,Minnesota,Home Office,Technology,2,0.134,555.01,26.42,C10567
ORD-102511,2014-01-07,Central,Ohio,Consumer,Technology,6,,735.34,-58.36,C12799
